series_id                     	seasonal	sector_code	industry_code	measure_code	duration_code	base_year	type_code	area_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
IPUZN______U140130000         	U	Z	N______	U14	0	-	Y	130000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Georgia	E	2007	A01	2019	A01
IPUZN______U140150000         	U	Z	N______	U14	0	-	Y	150000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Hawaii	E	2007	A01	2019	A01
IPUZN______U140160000         	U	Z	N______	U14	0	-	Y	160000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Idaho	E	2007	A01	2019	A01
IPUZN______U140170000         	U	Z	N______	U14	0	-	Y	170000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Illinois	E	2007	A01	2019	A01
IPUZN______U140180000         	U	Z	N______	U14	0	-	Y	180000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Indiana	E	2007	A01	2019	A01
IPUZN______U140190000         	U	Z	N______	U14	0	-	Y	190000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Iowa	E	2007	A01	2019	A01
IPUZN______U140200000         	U	Z	N______	U14	0	-	Y	200000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Kansas	E	2007	A01	2019	A01
IPUZN______U140210000         	U	Z	N______	U14	0	-	Y	210000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Kentucky	E	2007	A01	2019	A01
IPUZN______U140220000         	U	Z	N______	U14	0	-	Y	220000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Louisiana	E	2007	A01	2019	A01
IPUZN______U140230000         	U	Z	N______	U14	0	-	Y	230000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Maine	E	2007	A01	2019	A01
IPUZN______U140240000         	U	Z	N______	U14	0	-	Y	240000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Maryland	E	2007	A01	2019	A01
IPUZN______U140250000         	U	Z	N______	U14	0	-	Y	250000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Massachusetts	E	2007	A01	2019	A01
IPUZN______U140260000         	U	Z	N______	U14	0	-	Y	260000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Michigan	E	2007	A01	2019	A01
IPUZN______U140270000         	U	Z	N______	U14	0	-	Y	270000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Minnesota	E	2007	A01	2019	A01
IPUZN______U140280000         	U	Z	N______	U14	0	-	Y	280000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Mississippi	E	2007	A01	2019	A01
IPUZN______U140290000         	U	Z	N______	U14	0	-	Y	290000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Missouri	E	2007	A01	2019	A01
IPUZN______U140300000         	U	Z	N______	U14	0	-	Y	300000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Montana	E	2007	A01	2019	A01
IPUZN______U140310000         	U	Z	N______	U14	0	-	Y	310000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Nebraska	E	2007	A01	2019	A01
IPUZN______U140320000         	U	Z	N______	U14	0	-	Y	320000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Nevada	E	2007	A01	2019	A01
IPUZN______U140330000         	U	Z	N______	U14	0	-	Y	330000	Annual real hourly labor compensation ($ / hour) for private nonfarm, New Hampshire	E	2007	A01	2019	A01
IPUZN______U140340000         	U	Z	N______	U14	0	-	Y	340000	Annual real hourly labor compensation ($ / hour) for private nonfarm, New Jersey	E	2007	A01	2019	A01
IPUZN______U140350000         	U	Z	N______	U14	0	-	Y	350000	Annual real hourly labor compensation ($ / hour) for private nonfarm, New Mexico	E	2007	A01	2019	A01
IPUZN______U140360000         	U	Z	N______	U14	0	-	Y	360000	Annual real hourly labor compensation ($ / hour) for private nonfarm, New York	E	2007	A01	2019	A01
IPUZN______U140370000         	U	Z	N______	U14	0	-	Y	370000	Annual real hourly labor compensation ($ / hour) for private nonfarm, North Carolina	E	2007	A01	2019	A01
IPUZN______U140380000         	U	Z	N______	U14	0	-	Y	380000	Annual real hourly labor compensation ($ / hour) for private nonfarm, North Dakota	E	2007	A01	2019	A01
IPUZN______U140390000         	U	Z	N______	U14	0	-	Y	390000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Ohio	E	2007	A01	2019	A01
IPUZN______U140400000         	U	Z	N______	U14	0	-	Y	400000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Oklahoma	E	2007	A01	2019	A01
IPUZN______U140410000         	U	Z	N______	U14	0	-	Y	410000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Oregon	E	2007	A01	2019	A01
IPUZN______U140420000         	U	Z	N______	U14	0	-	Y	420000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Pennsylvania	E	2007	A01	2019	A01
IPUZN______U140440000         	U	Z	N______	U14	0	-	Y	440000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Rhode Island	E	2007	A01	2019	A01
IPUZN______U140450000         	U	Z	N______	U14	0	-	Y	450000	Annual real hourly labor compensation ($ / hour) for private nonfarm, South Carolina	E	2007	A01	2019	A01
IPUZN______U140460000         	U	Z	N______	U14	0	-	Y	460000	Annual real hourly labor compensation ($ / hour) for private nonfarm, South Dakota	E	2007	A01	2019	A01
IPUZN______U140470000         	U	Z	N______	U14	0	-	Y	470000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Tennessee	E	2007	A01	2019	A01
IPUZN______U140480000         	U	Z	N______	U14	0	-	Y	480000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Texas	E	2007	A01	2019	A01
IPUZN______U140490000         	U	Z	N______	U14	0	-	Y	490000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Utah	E	2007	A01	2019	A01
IPUZN______U140500000         	U	Z	N______	U14	0	-	Y	500000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Vermont	E	2007	A01	2019	A01
IPUZN______U140510000         	U	Z	N______	U14	0	-	Y	510000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Virginia	E	2007	A01	2019	A01
IPUZN______U140530000         	U	Z	N______	U14	0	-	Y	530000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Washington	E	2007	A01	2019	A01
IPUZN______U140540000         	U	Z	N______	U14	0	-	Y	540000	Annual real hourly labor compensation ($ / hour) for private nonfarm, West Virginia	E	2007	A01	2019	A01
IPUZN______U140550000         	U	Z	N______	U14	0	-	Y	550000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Wisconsin	E	2007	A01	2019	A01
IPUZN______U140560000         	U	Z	N______	U14	0	-	Y	560000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Wyoming	E	2007	A01	2019	A01
IPUZN______U140981000         	U	Z	N______	U14	0	-	Y	981000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Northeast Region	E	2007	A01	2019	A01
IPUZN______U140982000         	U	Z	N______	U14	0	-	Y	982000	Annual real hourly labor compensation ($ / hour) for private nonfarm, South Region	E	2007	A01	2019	A01
IPUZN______U140983000         	U	Z	N______	U14	0	-	Y	983000	Annual real hourly labor compensation ($ / hour) for private nonfarm, Midwest Region	E	2007	A01	2019	A01
IPUZN______U140984000         	U	Z	N______	U14	0	-	Y	984000	Annual real hourly labor compensation ($ / hour) for private nonfarm, West Region	E	2007	A01	2019	A01
IPUZN______U141010000         	U	Z	N______	U14	1	-	Y	010000	Annual percent change of real hourly labor compensation for private nonfarm, Alabama	E	2008	A01	2019	A01
IPUZN______U141020000         	U	Z	N______	U14	1	-	Y	020000	Annual percent change of real hourly labor compensation for private nonfarm, Alaska	E	2008	A01	2019	A01
IPUZN______U141040000         	U	Z	N______	U14	1	-	Y	040000	Annual percent change of real hourly labor compensation for private nonfarm, Arizona	E	2008	A01	2019	A01
IPUZN______U141050000         	U	Z	N______	U14	1	-	Y	050000	Annual percent change of real hourly labor compensation for private nonfarm, Arkansas	E	2008	A01	2019	A01
IPUZN______U141060000         	U	Z	N______	U14	1	-	Y	060000	Annual percent change of real hourly labor compensation for private nonfarm, California	E	2008	A01	2019	A01
IPUZN______U141080000         	U	Z	N______	U14	1	-	Y	080000	Annual percent change of real hourly labor compensation for private nonfarm, Colorado	E	2008	A01	2019	A01
IPUZN______U141090000         	U	Z	N______	U14	1	-	Y	090000	Annual percent change of real hourly labor compensation for private nonfarm, Connecticut	E	2008	A01	2019	A01
IPUZN______U141100000         	U	Z	N______	U14	1	-	Y	100000	Annual percent change of real hourly labor compensation for private nonfarm, Delaware	E	2008	A01	2019	A01
IPUZN______U141110000         	U	Z	N______	U14	1	-	Y	110000	Annual percent change of real hourly labor compensation for private nonfarm, District of Columbia	E	2008	A01	2019	A01
IPUZN______U141120000         	U	Z	N______	U14	1	-	Y	120000	Annual percent change of real hourly labor compensation for private nonfarm, Florida	E	2008	A01	2019	A01
IPUZN______U141130000         	U	Z	N______	U14	1	-	Y	130000	Annual percent change of real hourly labor compensation for private nonfarm, Georgia	E	2008	A01	2019	A01
IPUZN______U141150000         	U	Z	N______	U14	1	-	Y	150000	Annual percent change of real hourly labor compensation for private nonfarm, Hawaii	E	2008	A01	2019	A01
IPUZN______U141160000         	U	Z	N______	U14	1	-	Y	160000	Annual percent change of real hourly labor compensation for private nonfarm, Idaho	E	2008	A01	2019	A01
IPUZN______U141170000         	U	Z	N______	U14	1	-	Y	170000	Annual percent change of real hourly labor compensation for private nonfarm, Illinois	E	2008	A01	2019	A01
IPUZN______U141180000         	U	Z	N______	U14	1	-	Y	180000	Annual percent change of real hourly labor compensation for private nonfarm, Indiana	E	2008	A01	2019	A01
IPUZN______U141190000         	U	Z	N______	U14	1	-	Y	190000	Annual percent change of real hourly labor compensation for private nonfarm, Iowa	E	2008	A01	2019	A01
IPUZN______U141200000         	U	Z	N______	U14	1	-	Y	200000	Annual percent change of real hourly labor compensation for private nonfarm, Kansas	E	2008	A01	2019	A01
IPUZN______U141210000         	U	Z	N______	U14	1	-	Y	210000	Annual percent change of real hourly labor compensation for private nonfarm, Kentucky	E	2008	A01	2019	A01
IPUZN______U141220000         	U	Z	N______	U14	1	-	Y	220000	Annual percent change of real hourly labor compensation for private nonfarm, Louisiana	E	2008	A01	2019	A01
IPUZN______U141230000         	U	Z	N______	U14	1	-	Y	230000	Annual percent change of real hourly labor compensation for private nonfarm, Maine	E	2008	A01	2019	A01
IPUZN______U141240000         	U	Z	N______	U14	1	-	Y	240000	Annual percent change of real hourly labor compensation for private nonfarm, Maryland	E	2008	A01	2019	A01
IPUZN______U141250000         	U	Z	N______	U14	1	-	Y	250000	Annual percent change of real hourly labor compensation for private nonfarm, Massachusetts	E	2008	A01	2019	A01
IPUZN______U141260000         	U	Z	N______	U14	1	-	Y	260000	Annual percent change of real hourly labor compensation for private nonfarm, Michigan	E	2008	A01	2019	A01
IPUZN______U141270000         	U	Z	N______	U14	1	-	Y	270000	Annual percent change of real hourly labor compensation for private nonfarm, Minnesota	E	2008	A01	2019	A01
IPUZN______U141280000         	U	Z	N______	U14	1	-	Y	280000	Annual percent change of real hourly labor compensation for private nonfarm, Mississippi	E	2008	A01	2019	A01
IPUZN______U141290000         	U	Z	N______	U14	1	-	Y	290000	Annual percent change of real hourly labor compensation for private nonfarm, Missouri	E	2008	A01	2019	A01
IPUZN______U141300000         	U	Z	N______	U14	1	-	Y	300000	Annual percent change of real hourly labor compensation for private nonfarm, Montana	E	2008	A01	2019	A01
IPUZN______U141310000         	U	Z	N______	U14	1	-	Y	310000	Annual percent change of real hourly labor compensation for private nonfarm, Nebraska	E	2008	A01	2019	A01
IPUZN______U141320000         	U	Z	N______	U14	1	-	Y	320000	Annual percent change of real hourly labor compensation for private nonfarm, Nevada	E	2008	A01	2019	A01
IPUZN______U141330000         	U	Z	N______	U14	1	-	Y	330000	Annual percent change of real hourly labor compensation for private nonfarm, New Hampshire	E	2008	A01	2019	A01
IPUZN______U141340000         	U	Z	N______	U14	1	-	Y	340000	Annual percent change of real hourly labor compensation for private nonfarm, New Jersey	E	2008	A01	2019	A01
IPUZN______U141350000         	U	Z	N______	U14	1	-	Y	350000	Annual percent change of real hourly labor compensation for private nonfarm, New Mexico	E	2008	A01	2019	A01
IPUZN______U141360000         	U	Z	N______	U14	1	-	Y	360000	Annual percent change of real hourly labor compensation for private nonfarm, New York	E	2008	A01	2019	A01
IPUZN______U141370000         	U	Z	N______	U14	1	-	Y	370000	Annual percent change of real hourly labor compensation for private nonfarm, North Carolina	E	2008	A01	2019	A01
IPUZN______U141380000         	U	Z	N______	U14	1	-	Y	380000	Annual percent change of real hourly labor compensation for private nonfarm, North Dakota	E	2008	A01	2019	A01
IPUZN______U141390000         	U	Z	N______	U14	1	-	Y	390000	Annual percent change of real hourly labor compensation for private nonfarm, Ohio	E	2008	A01	2019	A01
IPUZN______U141400000         	U	Z	N______	U14	1	-	Y	400000	Annual percent change of real hourly labor compensation for private nonfarm, Oklahoma	E	2008	A01	2019	A01
IPUZN______U141410000         	U	Z	N______	U14	1	-	Y	410000	Annual percent change of real hourly labor compensation for private nonfarm, Oregon	E	2008	A01	2019	A01
IPUZN______U141420000         	U	Z	N______	U14	1	-	Y	420000	Annual percent change of real hourly labor compensation for private nonfarm, Pennsylvania	E	2008	A01	2019	A01
IPUZN______U141440000         	U	Z	N______	U14	1	-	Y	440000	Annual percent change of real hourly labor compensation for private nonfarm, Rhode Island	E	2008	A01	2019	A01
IPUZN______U141450000         	U	Z	N______	U14	1	-	Y	450000	Annual percent change of real hourly labor compensation for private nonfarm, South Carolina	E	2008	A01	2019	A01
IPUZN______U141460000         	U	Z	N______	U14	1	-	Y	460000	Annual percent change of real hourly labor compensation for private nonfarm, South Dakota	E	2008	A01	2019	A01
IPUZN______U141470000         	U	Z	N______	U14	1	-	Y	470000	Annual percent change of real hourly labor compensation for private nonfarm, Tennessee	E	2008	A01	2019	A01
IPUZN______U141480000         	U	Z	N______	U14	1	-	Y	480000	Annual percent change of real hourly labor compensation for private nonfarm, Texas	E	2008	A01	2019	A01
IPUZN______U141490000         	U	Z	N______	U14	1	-	Y	490000	Annual percent change of real hourly labor compensation for private nonfarm, Utah	E	2008	A01	2019	A01
IPUZN______U141500000         	U	Z	N______	U14	1	-	Y	500000	Annual percent change of real hourly labor compensation for private nonfarm, Vermont	E	2008	A01	2019	A01
IPUZN______U141510000         	U	Z	N______	U14	1	-	Y	510000	Annual percent change of real hourly labor compensation for private nonfarm, Virginia	E	2008	A01	2019	A01
IPUZN______U141530000         	U	Z	N______	U14	1	-	Y	530000	Annual percent change of real hourly labor compensation for private nonfarm, Washington	E	2008	A01	2019	A01
IPUZN______U141540000         	U	Z	N______	U14	1	-	Y	540000	Annual percent change of real hourly labor compensation for private nonfarm, West Virginia	E	2008	A01	2019	A01
IPUZN______U141550000         	U	Z	N______	U14	1	-	Y	550000	Annual percent change of real hourly labor compensation for private nonfarm, Wisconsin	E	2008	A01	2019	A01
IPUZN______U141560000         	U	Z	N______	U14	1	-	Y	560000	Annual percent change of real hourly labor compensation for private nonfarm, Wyoming	E	2008	A01	2019	A01
IPUZN______U141981000         	U	Z	N______	U14	1	-	Y	981000	Annual percent change of real hourly labor compensation for private nonfarm, Northeast Region	E	2008	A01	2019	A01
IPUZN______U141982000         	U	Z	N______	U14	1	-	Y	982000	Annual percent change of real hourly labor compensation for private nonfarm, South Region	E	2008	A01	2019	A01
IPUZN______U141983000         	U	Z	N______	U14	1	-	Y	983000	Annual percent change of real hourly labor compensation for private nonfarm, Midwest Region	E	2008	A01	2019	A01
IPUZN______U141984000         	U	Z	N______	U14	1	-	Y	984000	Annual percent change of real hourly labor compensation for private nonfarm, West Region	E	2008	A01	2019	A01
IPUZN______U150010000         	U	Z	N______	U15	0	2007	I	010000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Alabama	E	2007	A01	2019	A01
IPUZN______U150020000         	U	Z	N______	U15	0	2007	I	020000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Alaska	E	2007	A01	2019	A01
IPUZN______U150040000         	U	Z	N______	U15	0	2007	I	040000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Arizona	E	2007	A01	2019	A01
IPUZN______U150050000         	U	Z	N______	U15	0	2007	I	050000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Arkansas	E	2007	A01	2019	A01
IPUZN______U150060000         	U	Z	N______	U15	0	2007	I	060000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, California	E	2007	A01	2019	A01
IPUZN______U150080000         	U	Z	N______	U15	0	2007	I	080000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Colorado	E	2007	A01	2019	A01
IPUZN______U150090000         	U	Z	N______	U15	0	2007	I	090000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Connecticut	E	2007	A01	2019	A01
IPUZN______U150100000         	U	Z	N______	U15	0	2007	I	100000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Delaware	E	2007	A01	2019	A01
IPUZN______U150110000         	U	Z	N______	U15	0	2007	I	110000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, District of Columbia	E	2007	A01	2019	A01
IPUZN______U150120000         	U	Z	N______	U15	0	2007	I	120000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Florida	E	2007	A01	2019	A01
IPUZN______U150130000         	U	Z	N______	U15	0	2007	I	130000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Georgia	E	2007	A01	2019	A01
IPUZN______U150150000         	U	Z	N______	U15	0	2007	I	150000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Hawaii	E	2007	A01	2019	A01
IPUZN______U150160000         	U	Z	N______	U15	0	2007	I	160000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Idaho	E	2007	A01	2019	A01
IPUZN______U150170000         	U	Z	N______	U15	0	2007	I	170000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Illinois	E	2007	A01	2019	A01
IPUZN______U150180000         	U	Z	N______	U15	0	2007	I	180000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Indiana	E	2007	A01	2019	A01
IPUZN______U150190000         	U	Z	N______	U15	0	2007	I	190000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Iowa	E	2007	A01	2019	A01
IPUZN______U150200000         	U	Z	N______	U15	0	2007	I	200000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Kansas	E	2007	A01	2019	A01
IPUZN______U150210000         	U	Z	N______	U15	0	2007	I	210000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Kentucky	E	2007	A01	2019	A01
IPUZN______U150220000         	U	Z	N______	U15	0	2007	I	220000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Louisiana	E	2007	A01	2019	A01
IPUZN______U150230000         	U	Z	N______	U15	0	2007	I	230000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Maine	E	2007	A01	2019	A01
IPUZN______U150240000         	U	Z	N______	U15	0	2007	I	240000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Maryland	E	2007	A01	2019	A01
IPUZN______U150250000         	U	Z	N______	U15	0	2007	I	250000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Massachusetts	E	2007	A01	2019	A01
IPUZN______U150260000         	U	Z	N______	U15	0	2007	I	260000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Michigan	E	2007	A01	2019	A01
IPUZN______U150270000         	U	Z	N______	U15	0	2007	I	270000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Minnesota	E	2007	A01	2019	A01
IPUZN______U150280000         	U	Z	N______	U15	0	2007	I	280000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Mississippi	E	2007	A01	2019	A01
IPUZN______U150290000         	U	Z	N______	U15	0	2007	I	290000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Missouri	E	2007	A01	2019	A01
IPUZN______U150300000         	U	Z	N______	U15	0	2007	I	300000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Montana	E	2007	A01	2019	A01
IPUZN______U150310000         	U	Z	N______	U15	0	2007	I	310000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Nebraska	E	2007	A01	2019	A01
IPUZN______U150320000         	U	Z	N______	U15	0	2007	I	320000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Nevada	E	2007	A01	2019	A01
IPUZN______U150330000         	U	Z	N______	U15	0	2007	I	330000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, New Hampshire	E	2007	A01	2019	A01
IPUZN______U150340000         	U	Z	N______	U15	0	2007	I	340000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, New Jersey	E	2007	A01	2019	A01
IPUZN______U150350000         	U	Z	N______	U15	0	2007	I	350000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, New Mexico	E	2007	A01	2019	A01
IPUZN______U150360000         	U	Z	N______	U15	0	2007	I	360000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, New York	E	2007	A01	2019	A01
IPUZN______U150370000         	U	Z	N______	U15	0	2007	I	370000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, North Carolina	E	2007	A01	2019	A01
IPUZN______U150380000         	U	Z	N______	U15	0	2007	I	380000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, North Dakota	E	2007	A01	2019	A01
IPUZN______U150390000         	U	Z	N______	U15	0	2007	I	390000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Ohio	E	2007	A01	2019	A01
IPUZN______U150400000         	U	Z	N______	U15	0	2007	I	400000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Oklahoma	E	2007	A01	2019	A01
IPUZN______U150410000         	U	Z	N______	U15	0	2007	I	410000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Oregon	E	2007	A01	2019	A01
IPUZN______U150420000         	U	Z	N______	U15	0	2007	I	420000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Pennsylvania	E	2007	A01	2019	A01
IPUZN______U150440000         	U	Z	N______	U15	0	2007	I	440000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Rhode Island	E	2007	A01	2019	A01
IPUZN______U150450000         	U	Z	N______	U15	0	2007	I	450000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, South Carolina	E	2007	A01	2019	A01
IPUZN______U150460000         	U	Z	N______	U15	0	2007	I	460000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, South Dakota	E	2007	A01	2019	A01
IPUZN______U150470000         	U	Z	N______	U15	0	2007	I	470000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Tennessee	E	2007	A01	2019	A01
IPUZN______U150480000         	U	Z	N______	U15	0	2007	I	480000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Texas	E	2007	A01	2019	A01
IPUZN______U150490000         	U	Z	N______	U15	0	2007	I	490000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Utah	E	2007	A01	2019	A01
IPUZN______U150500000         	U	Z	N______	U15	0	2007	I	500000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Vermont	E	2007	A01	2019	A01
IPUZN______U150510000         	U	Z	N______	U15	0	2007	I	510000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Virginia	E	2007	A01	2019	A01
IPUZN______U150530000         	U	Z	N______	U15	0	2007	I	530000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Washington	E	2007	A01	2019	A01
IPUZN______U150540000         	U	Z	N______	U15	0	2007	I	540000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, West Virginia	E	2007	A01	2019	A01
IPUZN______U150550000         	U	Z	N______	U15	0	2007	I	550000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Wisconsin	E	2007	A01	2019	A01
IPUZN______U150560000         	U	Z	N______	U15	0	2007	I	560000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Wyoming	E	2007	A01	2019	A01
IPUZN______U150981000         	U	Z	N______	U15	0	2007	I	981000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Northeast Region	E	2007	A01	2019	A01
IPUZN______U150982000         	U	Z	N______	U15	0	2007	I	982000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, South Region	E	2007	A01	2019	A01
IPUZN______U150983000         	U	Z	N______	U15	0	2007	I	983000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, Midwest Region	E	2007	A01	2019	A01
IPUZN______U150984000         	U	Z	N______	U15	0	2007	I	984000	Annual index of real hourly labor compensation (2007=100) for private nonfarm, West Region	E	2007	A01	2019	A01
IPUZN______U151010000         	U	Z	N______	U15	1	-	I	010000	Annual percent change of index of real hourly labor compensation for private nonfarm, Alabama	E	2008	A01	2019	A01
IPUZN______U151020000         	U	Z	N______	U15	1	-	I	020000	Annual percent change of index of real hourly labor compensation for private nonfarm, Alaska	E	2008	A01	2019	A01
IPUZN______U151040000         	U	Z	N______	U15	1	-	I	040000	Annual percent change of index of real hourly labor compensation for private nonfarm, Arizona	E	2008	A01	2019	A01
IPUZN______U151050000         	U	Z	N______	U15	1	-	I	050000	Annual percent change of index of real hourly labor compensation for private nonfarm, Arkansas	E	2008	A01	2019	A01
IPUZN______U151060000         	U	Z	N______	U15	1	-	I	060000	Annual percent change of index of real hourly labor compensation for private nonfarm, California	E	2008	A01	2019	A01
IPUZN______U151080000         	U	Z	N______	U15	1	-	I	080000	Annual percent change of index of real hourly labor compensation for private nonfarm, Colorado	E	2008	A01	2019	A01
IPUZN______U151090000         	U	Z	N______	U15	1	-	I	090000	Annual percent change of index of real hourly labor compensation for private nonfarm, Connecticut	E	2008	A01	2019	A01
IPUZN______U151100000         	U	Z	N______	U15	1	-	I	100000	Annual percent change of index of real hourly labor compensation for private nonfarm, Delaware	E	2008	A01	2019	A01
IPUZN______U151110000         	U	Z	N______	U15	1	-	I	110000	Annual percent change of index of real hourly labor compensation for private nonfarm, District of Columbia	E	2008	A01	2019	A01
IPUZN______U151120000         	U	Z	N______	U15	1	-	I	120000	Annual percent change of index of real hourly labor compensation for private nonfarm, Florida	E	2008	A01	2019	A01
IPUZN______U151130000         	U	Z	N______	U15	1	-	I	130000	Annual percent change of index of real hourly labor compensation for private nonfarm, Georgia	E	2008	A01	2019	A01
IPUZN______U151150000         	U	Z	N______	U15	1	-	I	150000	Annual percent change of index of real hourly labor compensation for private nonfarm, Hawaii	E	2008	A01	2019	A01
IPUZN______U151160000         	U	Z	N______	U15	1	-	I	160000	Annual percent change of index of real hourly labor compensation for private nonfarm, Idaho	E	2008	A01	2019	A01
IPUZN______U151170000         	U	Z	N______	U15	1	-	I	170000	Annual percent change of index of real hourly labor compensation for private nonfarm, Illinois	E	2008	A01	2019	A01
IPUZN______U151180000         	U	Z	N______	U15	1	-	I	180000	Annual percent change of index of real hourly labor compensation for private nonfarm, Indiana	E	2008	A01	2019	A01
IPUZN______U151190000         	U	Z	N______	U15	1	-	I	190000	Annual percent change of index of real hourly labor compensation for private nonfarm, Iowa	E	2008	A01	2019	A01
IPUZN______U151200000         	U	Z	N______	U15	1	-	I	200000	Annual percent change of index of real hourly labor compensation for private nonfarm, Kansas	E	2008	A01	2019	A01
IPUZN______U151210000         	U	Z	N______	U15	1	-	I	210000	Annual percent change of index of real hourly labor compensation for private nonfarm, Kentucky	E	2008	A01	2019	A01
IPUZN______U151220000         	U	Z	N______	U15	1	-	I	220000	Annual percent change of index of real hourly labor compensation for private nonfarm, Louisiana	E	2008	A01	2019	A01
IPUZN______U151230000         	U	Z	N______	U15	1	-	I	230000	Annual percent change of index of real hourly labor compensation for private nonfarm, Maine	E	2008	A01	2019	A01
IPUZN______U151240000         	U	Z	N______	U15	1	-	I	240000	Annual percent change of index of real hourly labor compensation for private nonfarm, Maryland	E	2008	A01	2019	A01
IPUZN______U151250000         	U	Z	N______	U15	1	-	I	250000	Annual percent change of index of real hourly labor compensation for private nonfarm, Massachusetts	E	2008	A01	2019	A01
