O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
39-9032.00	3.A.3	On-the-Job Training	OJ	6	6.70	47	6.41	0.90	36.12	N	07/2004	Incumbent
39-9032.00	3.A.3	On-the-Job Training	OJ	7	6.98	47	6.37	1.03	35.13	N	07/2004	Incumbent
39-9032.00	3.A.3	On-the-Job Training	OJ	8	0.00	47	0.00	n/a	n/a	N	07/2004	Incumbent
39-9032.00	3.A.3	On-the-Job Training	OJ	9	0.00	47	0.00	n/a	n/a	N	07/2004	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	1	0.00	44	0.00	n/a	n/a	N	07/2005	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	2	0.73	44	0.74	0.09	5.49	N	07/2005	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	3	0.00	44	0.00	n/a	n/a	N	07/2005	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	4	30.08	44	9.37	14.91	51.37	N	07/2005	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	5	8.05	44	5.05	2.16	25.72	N	07/2005	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	6	31.02	44	10.78	14.00	55.40	N	07/2005	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	7	0.00	44	0.00	n/a	n/a	N	07/2005	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	8	30.12	44	8.96	15.45	50.43	N	07/2005	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	9	0.00	44	0.00	n/a	n/a	N	07/2005	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	10	0.00	44	0.00	n/a	n/a	N	07/2005	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	11	0.00	44	0.00	n/a	n/a	N	07/2005	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	12	0.00	44	0.00	n/a	n/a	N	07/2005	Incumbent
39-9041.00	3.A.1	Related Work Experience	RW	1	28.37	45	11.84	10.91	56.16	N	07/2005	Incumbent
39-9041.00	3.A.1	Related Work Experience	RW	2	10.23	45	9.43	1.42	47.43	N	07/2005	Incumbent
39-9041.00	3.A.1	Related Work Experience	RW	3	5.75	45	3.07	1.91	16.05	N	07/2005	Incumbent
39-9041.00	3.A.1	Related Work Experience	RW	4	4.47	45	3.08	1.08	16.68	N	07/2005	Incumbent
39-9041.00	3.A.1	Related Work Experience	RW	5	8.71	45	4.89	2.69	24.78	N	07/2005	Incumbent
39-9041.00	3.A.1	Related Work Experience	RW	6	19.56	45	6.61	9.44	36.18	N	07/2005	Incumbent
39-9041.00	3.A.1	Related Work Experience	RW	7	15.86	45	6.61	6.50	33.84	N	07/2005	Incumbent
39-9041.00	3.A.1	Related Work Experience	RW	8	3.91	45	3.11	0.76	17.78	N	07/2005	Incumbent
39-9041.00	3.A.1	Related Work Experience	RW	9	0.00	45	0.00	n/a	n/a	N	07/2005	Incumbent
39-9041.00	3.A.1	Related Work Experience	RW	10	3.14	45	3.03	0.44	19.41	N	07/2005	Incumbent
39-9041.00	3.A.1	Related Work Experience	RW	11	0.00	45	0.00	n/a	n/a	N	07/2005	Incumbent
39-9041.00	3.A.2	On-Site or In-Plant Training	PT	1	8.67	44	5.19	2.47	26.23	N	07/2005	Incumbent
39-9041.00	3.A.2	On-Site or In-Plant Training	PT	2	63.64	44	9.09	44.22	79.44	N	07/2005	Incumbent
39-9041.00	3.A.2	On-Site or In-Plant Training	PT	3	6.25	44	3.01	2.31	15.80	N	07/2005	Incumbent
39-9041.00	3.A.2	On-Site or In-Plant Training	PT	4	14.63	44	7.38	4.95	36.06	N	07/2005	Incumbent
39-9041.00	3.A.2	On-Site or In-Plant Training	PT	5	3.31	44	3.17	0.46	20.18	N	07/2005	Incumbent
39-9041.00	3.A.2	On-Site or In-Plant Training	PT	6	3.50	44	2.16	0.98	11.66	N	07/2005	Incumbent
39-9041.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	44	0.00	n/a	n/a	N	07/2005	Incumbent
39-9041.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	44	0.00	n/a	n/a	N	07/2005	Incumbent
39-9041.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	44	0.00	n/a	n/a	N	07/2005	Incumbent
39-9041.00	3.A.3	On-the-Job Training	OJ	1	30.91	45	10.77	13.93	55.29	N	07/2005	Incumbent
39-9041.00	3.A.3	On-the-Job Training	OJ	2	33.98	45	8.49	19.37	52.46	N	07/2005	Incumbent
39-9041.00	3.A.3	On-the-Job Training	OJ	3	10.31	45	5.01	3.71	25.51	N	07/2005	Incumbent
39-9041.00	3.A.3	On-the-Job Training	OJ	4	15.22	45	5.91	6.65	31.13	N	07/2005	Incumbent
39-9041.00	3.A.3	On-the-Job Training	OJ	5	5.43	45	3.02	1.72	15.82	N	07/2005	Incumbent
39-9041.00	3.A.3	On-the-Job Training	OJ	6	4.15	45	2.29	1.34	12.15	N	07/2005	Incumbent
39-9041.00	3.A.3	On-the-Job Training	OJ	7	0.00	45	0.00	n/a	n/a	N	07/2005	Incumbent
39-9041.00	3.A.3	On-the-Job Training	OJ	8	0.00	45	0.00	n/a	n/a	N	07/2005	Incumbent
39-9041.00	3.A.3	On-the-Job Training	OJ	9	0.00	45	0.00	n/a	n/a	N	07/2005	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	1	15.34	19	12.31	2.42	57.01	N	03/2003	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	2	77.81	19	14.46	37.64	95.32	N	03/2003	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	3	1.02	19	1.14	0.10	9.99	N	03/2003	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	4	1.64	19	1.82	0.15	15.21	N	03/2003	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	5	1.53	19	1.70	0.14	14.33	N	03/2003	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	6	2.67	19	2.39	0.40	15.90	N	03/2003	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	7	0.00	19	0.00	n/a	n/a	N	03/2003	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	8	0.00	19	0.00	n/a	n/a	N	03/2003	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	9	0.00	19	0.00	n/a	n/a	N	03/2003	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	10	0.00	19	0.00	n/a	n/a	N	03/2003	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	11	0.00	19	0.00	n/a	n/a	N	03/2003	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	12	0.00	19	0.00	n/a	n/a	N	03/2003	Incumbent
41-1011.00	3.A.1	Related Work Experience	RW	1	14.38	19	11.03	2.49	52.46	N	03/2003	Incumbent
41-1011.00	3.A.1	Related Work Experience	RW	2	11.41	19	11.21	1.24	56.95	N	03/2003	Incumbent
41-1011.00	3.A.1	Related Work Experience	RW	3	0.00	19	0.00	n/a	n/a	N	03/2003	Incumbent
41-1011.00	3.A.1	Related Work Experience	RW	4	4.52	19	4.91	0.43	34.04	N	03/2003	Incumbent
41-1011.00	3.A.1	Related Work Experience	RW	5	4.89	19	5.30	0.47	36.05	N	03/2003	Incumbent
41-1011.00	3.A.1	Related Work Experience	RW	6	53.18	19	24.75	12.34	90.17	Y	03/2003	Incumbent
41-1011.00	3.A.1	Related Work Experience	RW	7	9.82	19	9.06	1.25	48.33	N	03/2003	Incumbent
41-1011.00	3.A.1	Related Work Experience	RW	8	0.00	19	0.00	n/a	n/a	N	03/2003	Incumbent
41-1011.00	3.A.1	Related Work Experience	RW	9	1.80	19	2.00	0.17	16.48	N	03/2003	Incumbent
41-1011.00	3.A.1	Related Work Experience	RW	10	0.00	19	0.00	n/a	n/a	N	03/2003	Incumbent
41-1011.00	3.A.1	Related Work Experience	RW	11	0.00	19	0.00	n/a	n/a	N	03/2003	Incumbent
41-1011.00	3.A.2	On-Site or In-Plant Training	PT	1	13.32	19	10.72	2.14	51.92	N	03/2003	Incumbent
41-1011.00	3.A.2	On-Site or In-Plant Training	PT	2	51.41	19	11.79	28.19	74.04	N	03/2003	Incumbent
41-1011.00	3.A.2	On-Site or In-Plant Training	PT	3	0.00	19	0.00	n/a	n/a	N	03/2003	Incumbent
41-1011.00	3.A.2	On-Site or In-Plant Training	PT	4	29.95	19	8.26	15.75	49.44	N	03/2003	Incumbent
41-1011.00	3.A.2	On-Site or In-Plant Training	PT	5	1.80	19	2.00	0.17	16.48	N	03/2003	Incumbent
41-1011.00	3.A.2	On-Site or In-Plant Training	PT	6	1.88	19	1.78	0.25	12.63	N	03/2003	Incumbent
41-1011.00	3.A.2	On-Site or In-Plant Training	PT	7	1.64	19	1.82	0.15	15.21	N	03/2003	Incumbent
41-1011.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	19	0.00	n/a	n/a	N	03/2003	Incumbent
41-1011.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	19	0.00	n/a	n/a	N	03/2003	Incumbent
41-1011.00	3.A.3	On-the-Job Training	OJ	1	2.78	19	3.06	0.26	23.63	N	03/2003	Incumbent
41-1011.00	3.A.3	On-the-Job Training	OJ	2	23.07	19	15.89	4.37	66.31	N	03/2003	Incumbent
41-1011.00	3.A.3	On-the-Job Training	OJ	3	1.53	19	1.70	0.14	14.33	N	03/2003	Incumbent
41-1011.00	3.A.3	On-the-Job Training	OJ	4	30.32	19	8.30	16.01	49.83	N	03/2003	Incumbent
41-1011.00	3.A.3	On-the-Job Training	OJ	5	37.42	19	15.93	12.53	71.40	N	03/2003	Incumbent
41-1011.00	3.A.3	On-the-Job Training	OJ	6	3.24	19	2.79	0.51	17.87	N	03/2003	Incumbent
41-1011.00	3.A.3	On-the-Job Training	OJ	7	1.64	19	1.82	0.15	15.21	N	03/2003	Incumbent
41-1011.00	3.A.3	On-the-Job Training	OJ	8	0.00	19	0.00	n/a	n/a	N	03/2003	Incumbent
41-1011.00	3.A.3	On-the-Job Training	OJ	9	0.00	19	0.00	n/a	n/a	N	03/2003	Incumbent
41-2011.00	2.D.1	Required Level of Education	RL	1	58.42	49	16.67	26.11	84.82	N	07/2004	Incumbent
41-2011.00	2.D.1	Required Level of Education	RL	2	40.74	49	16.63	14.68	73.31	N	07/2004	Incumbent
41-2011.00	2.D.1	Required Level of Education	RL	3	0.37	49	0.39	0.04	3.07	N	07/2004	Incumbent
41-2011.00	2.D.1	Required Level of Education	RL	4	0.47	49	0.48	0.06	3.53	N	07/2004	Incumbent
41-2011.00	2.D.1	Required Level of Education	RL	5	0.00	49	0.00	n/a	n/a	N	07/2004	Incumbent
41-2011.00	2.D.1	Required Level of Education	RL	6	0.00	49	0.00	n/a	n/a	N	07/2004	Incumbent
41-2011.00	2.D.1	Required Level of Education	RL	7	0.00	49	0.00	n/a	n/a	N	07/2004	Incumbent
41-2011.00	2.D.1	Required Level of Education	RL	8	0.00	49	0.00	n/a	n/a	N	07/2004	Incumbent
41-2011.00	2.D.1	Required Level of Education	RL	9	0.00	49	0.00	n/a	n/a	N	07/2004	Incumbent
41-2011.00	2.D.1	Required Level of Education	RL	10	0.00	49	0.00	n/a	n/a	N	07/2004	Incumbent
41-2011.00	2.D.1	Required Level of Education	RL	11	0.00	49	0.00	n/a	n/a	N	07/2004	Incumbent
41-2011.00	2.D.1	Required Level of Education	RL	12	0.00	49	0.00	n/a	n/a	N	07/2004	Incumbent
41-2011.00	3.A.1	Related Work Experience	RW	1	55.10	53	14.76	27.04	80.25	N	07/2004	Incumbent
41-2011.00	3.A.1	Related Work Experience	RW	2	12.44	53	8.17	3.06	39.00	N	07/2004	Incumbent
41-2011.00	3.A.1	Related Work Experience	RW	3	6.31	53	5.80	0.93	32.56	N	07/2004	Incumbent
41-2011.00	3.A.1	Related Work Experience	RW	4	5.31	53	3.84	1.20	20.58	N	07/2004	Incumbent
41-2011.00	3.A.1	Related Work Experience	RW	5	14.93	53	8.46	4.41	40.04	N	07/2004	Incumbent
41-2011.00	3.A.1	Related Work Experience	RW	6	5.48	53	5.45	0.70	32.37	N	07/2004	Incumbent
41-2011.00	3.A.1	Related Work Experience	RW	7	0.40	53	0.42	0.05	3.21	N	07/2004	Incumbent
41-2011.00	3.A.1	Related Work Experience	RW	8	0.02	53	0.02	0.00	0.18	N	07/2004	Incumbent
41-2011.00	3.A.1	Related Work Experience	RW	9	0.00	53	0.00	n/a	n/a	N	07/2004	Incumbent
41-2011.00	3.A.1	Related Work Experience	RW	10	0.00	53	0.00	n/a	n/a	N	07/2004	Incumbent
41-2011.00	3.A.1	Related Work Experience	RW	11	0.00	53	0.00	n/a	n/a	N	07/2004	Incumbent
41-2011.00	3.A.2	On-Site or In-Plant Training	PT	1	19.01	53	8.96	6.80	43.00	N	07/2004	Incumbent
41-2011.00	3.A.2	On-Site or In-Plant Training	PT	2	53.16	53	12.90	28.64	76.25	N	07/2004	Incumbent
41-2011.00	3.A.2	On-Site or In-Plant Training	PT	3	16.78	53	9.06	5.20	42.56	N	07/2004	Incumbent
41-2011.00	3.A.2	On-Site or In-Plant Training	PT	4	2.98	53	2.74	0.46	17.07	N	07/2004	Incumbent
41-2011.00	3.A.2	On-Site or In-Plant Training	PT	5	0.07	53	0.06	0.01	0.36	N	07/2004	Incumbent
41-2011.00	3.A.2	On-Site or In-Plant Training	PT	6	7.99	53	6.08	1.63	31.31	N	07/2004	Incumbent
41-2011.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	53	0.00	n/a	n/a	N	07/2004	Incumbent
41-2011.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	53	0.00	n/a	n/a	N	07/2004	Incumbent
41-2011.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	53	0.00	n/a	n/a	N	07/2004	Incumbent
41-2011.00	3.A.3	On-the-Job Training	OJ	1	6.08	53	4.45	1.34	23.62	N	07/2004	Incumbent
41-2011.00	3.A.3	On-the-Job Training	OJ	2	74.30	53	10.30	49.48	89.51	N	07/2004	Incumbent
41-2011.00	3.A.3	On-the-Job Training	OJ	3	14.00	53	8.72	3.67	41.03	N	07/2004	Incumbent
41-2011.00	3.A.3	On-the-Job Training	OJ	4	2.98	53	2.74	0.46	17.07	N	07/2004	Incumbent
41-2011.00	3.A.3	On-the-Job Training	OJ	5	0.05	53	0.05	0.01	0.39	N	07/2004	Incumbent
41-2011.00	3.A.3	On-the-Job Training	OJ	6	0.00	53	0.00	n/a	n/a	N	07/2004	Incumbent
41-2011.00	3.A.3	On-the-Job Training	OJ	7	2.59	53	2.61	0.33	17.52	N	07/2004	Incumbent
41-2011.00	3.A.3	On-the-Job Training	OJ	8	0.00	53	0.00	n/a	n/a	N	07/2004	Incumbent
41-2011.00	3.A.3	On-the-Job Training	OJ	9	0.00	53	0.00	n/a	n/a	N	07/2004	Incumbent
41-2012.00	2.D.1	Required Level of Education	RL	1	1.45	18	1.22	0.24	8.19	N	07/2005	Incumbent
41-2012.00	2.D.1	Required Level of Education	RL	2	91.45	18	6.94	62.20	98.58	N	07/2005	Incumbent
41-2012.00	2.D.1	Required Level of Education	RL	3	0.00	18	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	2.D.1	Required Level of Education	RL	4	7.11	18	6.73	0.88	39.68	N	07/2005	Incumbent
41-2012.00	2.D.1	Required Level of Education	RL	5	0.00	18	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	2.D.1	Required Level of Education	RL	6	0.00	18	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	2.D.1	Required Level of Education	RL	7	0.00	18	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	2.D.1	Required Level of Education	RL	8	0.00	18	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	2.D.1	Required Level of Education	RL	9	0.00	18	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	2.D.1	Required Level of Education	RL	10	0.00	18	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	2.D.1	Required Level of Education	RL	11	0.00	18	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	2.D.1	Required Level of Education	RL	12	0.00	18	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	3.A.1	Related Work Experience	RW	1	21.58	19	14.83	4.18	63.44	N	07/2005	Incumbent
41-2012.00	3.A.1	Related Work Experience	RW	2	26.93	19	19.94	4.20	75.60	Y	07/2005	Incumbent
41-2012.00	3.A.1	Related Work Experience	RW	3	1.00	19	1.05	0.11	8.67	N	07/2005	Incumbent
41-2012.00	3.A.1	Related Work Experience	RW	4	16.92	19	12.79	2.92	57.94	N	07/2005	Incumbent
41-2012.00	3.A.1	Related Work Experience	RW	5	27.87	19	12.99	9.04	60.01	N	07/2005	Incumbent
41-2012.00	3.A.1	Related Work Experience	RW	6	5.71	19	5.77	0.63	36.56	N	07/2005	Incumbent
41-2012.00	3.A.1	Related Work Experience	RW	7	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	3.A.1	Related Work Experience	RW	8	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	3.A.1	Related Work Experience	RW	9	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	3.A.1	Related Work Experience	RW	10	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	3.A.1	Related Work Experience	RW	11	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	3.A.2	On-Site or In-Plant Training	PT	1	4.27	18	2.40	1.28	13.34	N	07/2005	Incumbent
41-2012.00	3.A.2	On-Site or In-Plant Training	PT	2	71.10	18	13.11	39.03	90.44	N	07/2005	Incumbent
41-2012.00	3.A.2	On-Site or In-Plant Training	PT	3	17.89	18	13.03	3.24	58.60	N	07/2005	Incumbent
41-2012.00	3.A.2	On-Site or In-Plant Training	PT	4	0.00	18	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	3.A.2	On-Site or In-Plant Training	PT	5	6.73	18	6.89	0.71	42.20	N	07/2005	Incumbent
41-2012.00	3.A.2	On-Site or In-Plant Training	PT	6	0.00	18	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	18	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	18	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	18	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	3.A.3	On-the-Job Training	OJ	1	10.36	19	10.32	1.11	54.40	N	07/2005	Incumbent
41-2012.00	3.A.3	On-the-Job Training	OJ	2	37.83	19	16.99	11.77	73.51	N	07/2005	Incumbent
41-2012.00	3.A.3	On-the-Job Training	OJ	3	51.38	19	23.63	12.65	88.51	Y	07/2005	Incumbent
41-2012.00	3.A.3	On-the-Job Training	OJ	4	0.44	19	0.47	0.05	4.04	N	07/2005	Incumbent
41-2012.00	3.A.3	On-the-Job Training	OJ	5	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	3.A.3	On-the-Job Training	OJ	6	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	3.A.3	On-the-Job Training	OJ	7	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	3.A.3	On-the-Job Training	OJ	8	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
41-2012.00	3.A.3	On-the-Job Training	OJ	9	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
41-2021.00	2.D.1	Required Level of Education	RL	1	47.55	18	13.89	21.88	74.58	N	03/2003	Incumbent
41-2021.00	2.D.1	Required Level of Education	RL	2	52.45	18	13.89	25.42	78.12	N	03/2003	Incumbent
41-2021.00	2.D.1	Required Level of Education	RL	3	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	2.D.1	Required Level of Education	RL	4	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	2.D.1	Required Level of Education	RL	5	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	2.D.1	Required Level of Education	RL	6	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	2.D.1	Required Level of Education	RL	7	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	2.D.1	Required Level of Education	RL	8	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	2.D.1	Required Level of Education	RL	9	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	2.D.1	Required Level of Education	RL	10	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	2.D.1	Required Level of Education	RL	11	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	2.D.1	Required Level of Education	RL	12	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	3.A.1	Related Work Experience	RW	1	66.29	18	7.88	48.32	80.53	N	03/2003	Incumbent
41-2021.00	3.A.1	Related Work Experience	RW	2	3.26	18	3.59	0.30	27.08	N	03/2003	Incumbent
41-2021.00	3.A.1	Related Work Experience	RW	3	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	3.A.1	Related Work Experience	RW	4	20.94	18	8.88	7.87	45.08	N	03/2003	Incumbent
41-2021.00	3.A.1	Related Work Experience	RW	5	3.42	18	3.22	0.45	21.67	N	03/2003	Incumbent
41-2021.00	3.A.1	Related Work Experience	RW	6	2.84	18	2.64	0.39	17.98	N	03/2003	Incumbent
41-2021.00	3.A.1	Related Work Experience	RW	7	3.26	18	3.59	0.30	27.08	N	03/2003	Incumbent
41-2021.00	3.A.1	Related Work Experience	RW	8	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	3.A.1	Related Work Experience	RW	9	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	3.A.1	Related Work Experience	RW	10	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	3.A.1	Related Work Experience	RW	11	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	3.A.2	On-Site or In-Plant Training	PT	1	69.89	18	7.58	52.06	83.23	N	03/2003	Incumbent
41-2021.00	3.A.2	On-Site or In-Plant Training	PT	2	21.13	18	8.80	8.08	44.95	N	03/2003	Incumbent
41-2021.00	3.A.2	On-Site or In-Plant Training	PT	3	3.19	18	3.16	0.38	22.15	N	03/2003	Incumbent
41-2021.00	3.A.2	On-Site or In-Plant Training	PT	4	2.41	18	2.52	0.26	19.10	N	03/2003	Incumbent
41-2021.00	3.A.2	On-Site or In-Plant Training	PT	5	1.55	18	1.33	0.25	8.98	N	03/2003	Incumbent
41-2021.00	3.A.2	On-Site or In-Plant Training	PT	6	1.83	18	2.14	0.15	18.73	N	03/2003	Incumbent
41-2021.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	3.A.3	On-the-Job Training	OJ	1	43.25	18	13.06	19.88	70.07	N	03/2003	Incumbent
41-2021.00	3.A.3	On-the-Job Training	OJ	2	47.77	18	15.15	20.25	76.72	N	03/2003	Incumbent
41-2021.00	3.A.3	On-the-Job Training	OJ	3	3.29	18	3.15	0.42	21.53	N	03/2003	Incumbent
41-2021.00	3.A.3	On-the-Job Training	OJ	4	2.91	18	2.83	0.36	19.86	N	03/2003	Incumbent
41-2021.00	3.A.3	On-the-Job Training	OJ	5	2.77	18	2.58	0.38	17.74	N	03/2003	Incumbent
41-2021.00	3.A.3	On-the-Job Training	OJ	6	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	3.A.3	On-the-Job Training	OJ	7	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	3.A.3	On-the-Job Training	OJ	8	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2021.00	3.A.3	On-the-Job Training	OJ	9	0.00	18	0.00	n/a	n/a	N	03/2003	Incumbent
41-2022.00	2.D.1	Required Level of Education	RL	1	0.00	31	0.00	n/a	n/a	N	07/2004	Incumbent
41-2022.00	2.D.1	Required Level of Education	RL	2	76.07	31	10.57	49.27	91.23	N	07/2004	Incumbent
41-2022.00	2.D.1	Required Level of Education	RL	3	10.93	31	6.69	2.93	33.31	N	07/2004	Incumbent
41-2022.00	2.D.1	Required Level of Education	RL	4	12.34	31	8.46	2.77	41.00	N	07/2004	Incumbent
41-2022.00	2.D.1	Required Level of Education	RL	5	0.66	31	0.69	0.08	5.35	N	07/2004	Incumbent
41-2022.00	2.D.1	Required Level of Education	RL	6	0.00	31	0.00	n/a	n/a	N	07/2004	Incumbent
41-2022.00	2.D.1	Required Level of Education	RL	7	0.00	31	0.00	n/a	n/a	N	07/2004	Incumbent
41-2022.00	2.D.1	Required Level of Education	RL	8	0.00	31	0.00	n/a	n/a	N	07/2004	Incumbent
41-2022.00	2.D.1	Required Level of Education	RL	9	0.00	31	0.00	n/a	n/a	N	07/2004	Incumbent
41-2022.00	2.D.1	Required Level of Education	RL	10	0.00	31	0.00	n/a	n/a	N	07/2004	Incumbent
41-2022.00	2.D.1	Required Level of Education	RL	11	0.00	31	0.00	n/a	n/a	N	07/2004	Incumbent
41-2022.00	2.D.1	Required Level of Education	RL	12	0.00	31	0.00	n/a	n/a	N	07/2004	Incumbent
41-2022.00	3.A.1	Related Work Experience	RW	1	22.81	33	13.21	6.03	57.66	N	07/2004	Incumbent
41-2022.00	3.A.1	Related Work Experience	RW	2	13.30	33	11.72	1.90	54.88	N	07/2004	Incumbent
41-2022.00	3.A.1	Related Work Experience	RW	3	1.47	33	1.40	0.21	9.66	N	07/2004	Incumbent
41-2022.00	3.A.1	Related Work Experience	RW	4	3.10	33	2.47	0.60	14.62	N	07/2004	Incumbent
41-2022.00	3.A.1	Related Work Experience	RW	5	7.80	33	5.35	1.83	27.77	N	07/2004	Incumbent
41-2022.00	3.A.1	Related Work Experience	RW	6	44.90	33	14.38	19.96	72.70	N	07/2004	Incumbent
41-2022.00	3.A.1	Related Work Experience	RW	7	5.90	33	4.65	1.13	25.67	N	07/2004	Incumbent
41-2022.00	3.A.1	Related Work Experience	RW	8	0.72	33	0.54	0.15	3.30	N	07/2004	Incumbent
41-2022.00	3.A.1	Related Work Experience	RW	9	0.00	33	0.00	n/a	n/a	N	07/2004	Incumbent
41-2022.00	3.A.1	Related Work Experience	RW	10	0.00	33	0.00	n/a	n/a	N	07/2004	Incumbent
41-2022.00	3.A.1	Related Work Experience	RW	11	0.00	33	0.00	n/a	n/a	N	07/2004	Incumbent
41-2022.00	3.A.2	On-Site or In-Plant Training	PT	1	5.43	33	4.68	0.89	26.90	N	07/2004	Incumbent
41-2022.00	3.A.2	On-Site or In-Plant Training	PT	2	24.71	33	12.11	8.02	55.26	N	07/2004	Incumbent
41-2022.00	3.A.2	On-Site or In-Plant Training	PT	3	8.73	33	6.61	1.74	34.12	N	07/2004	Incumbent
41-2022.00	3.A.2	On-Site or In-Plant Training	PT	4	42.35	33	15.52	16.76	72.84	N	07/2004	Incumbent
41-2022.00	3.A.2	On-Site or In-Plant Training	PT	5	12.02	33	11.00	1.62	53.19	N	07/2004	Incumbent
