O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
43-6014.00	1.C.1.a	Achievement/Effort	IM	3.83	208	.13	3.56	4.09	N	7/2004	Incumbent
43-6014.00	1.C.1.b	Persistence	IM	3.46	208	.16	3.15	3.77	N	7/2004	Incumbent
43-6014.00	1.C.1.c	Initiative	IM	3.83	208	.19	3.46	4.2	N	7/2004	Incumbent
43-6014.00	1.C.2.b	Leadership	IM	3.4	208	.17	3.06	3.74	N	7/2004	Incumbent
43-6014.00	1.C.3.a	Cooperation	IM	4.44	207	.17	4.1	4.79	N	7/2004	Incumbent
43-6014.00	1.C.3.b	Concern for Others	IM	4.02	207	.22	3.6	4.45	N	7/2004	Incumbent
43-6014.00	1.C.3.c	Social Orientation	IM	3.39	208	.4	2.6	4.19	N	7/2004	Incumbent
43-6014.00	1.C.4.a	Self Control	IM	4.14	208	.15	3.85	4.43	N	7/2004	Incumbent
43-6014.00	1.C.4.b	Stress Tolerance	IM	3.93	207	.15	3.64	4.22	N	7/2004	Incumbent
43-6014.00	1.C.4.c	Adaptability/Flexibility	IM	3.88	208	.2	3.48	4.28	N	7/2004	Incumbent
43-6014.00	1.C.5.a	Dependability	IM	4.55	208	.12	4.32	4.78	N	7/2004	Incumbent
43-6014.00	1.C.5.b	Attention to Detail	IM	4.54	208	.12	4.29	4.78	N	7/2004	Incumbent
43-6014.00	1.C.5.c	Integrity	IM	4.45	208	.11	4.23	4.67	N	7/2004	Incumbent
43-6014.00	1.C.6	Independence	IM	4.1	208	.13	3.85	4.35	N	7/2004	Incumbent
43-6014.00	1.C.7.a	Innovation	IM	3.34	208	.26	2.84	3.85	N	7/2004	Incumbent
43-6014.00	1.C.7.b	Analytical Thinking	IM	3.52	208	.17	3.18	3.86	N	7/2004	Incumbent
43-9011.00	1.C.1.a	Achievement/Effort	IM	3.65	30	.21	3.21	4.09	N	12/2004	Incumbent
43-9011.00	1.C.1.b	Persistence	IM	3.45	30	.24	2.95	3.96	N	12/2004	Incumbent
43-9011.00	1.C.1.c	Initiative	IM	4	30	.29	3.4	4.6	N	12/2004	Incumbent
43-9011.00	1.C.2.b	Leadership	IM	3.46	30	.41	2.63	4.29	N	12/2004	Incumbent
43-9011.00	1.C.3.a	Cooperation	IM	3.41	30	.21	2.99	3.84	N	12/2004	Incumbent
43-9011.00	1.C.3.b	Concern for Others	IM	2.94	30	.33	2.27	3.62	N	12/2004	Incumbent
43-9011.00	1.C.3.c	Social Orientation	IM	2.88	30	.32	2.24	3.53	N	12/2004	Incumbent
43-9011.00	1.C.4.a	Self Control	IM	3.49	30	.32	2.84	4.13	N	12/2004	Incumbent
43-9011.00	1.C.4.b	Stress Tolerance	IM	3.42	30	.36	2.69	4.15	N	12/2004	Incumbent
43-9011.00	1.C.4.c	Adaptability/Flexibility	IM	3.64	30	.33	2.96	4.32	N	12/2004	Incumbent
43-9011.00	1.C.5.a	Dependability	IM	4.17	30	.24	3.67	4.66	N	12/2004	Incumbent
43-9011.00	1.C.5.b	Attention to Detail	IM	4.44	30	.22	4	4.88	N	12/2004	Incumbent
43-9011.00	1.C.5.c	Integrity	IM	3.31	30	.2	2.9	3.71	N	12/2004	Incumbent
43-9011.00	1.C.6	Independence	IM	3.66	30	.43	2.78	4.53	N	12/2004	Incumbent
43-9011.00	1.C.7.a	Innovation	IM	3.69	30	.28	3.12	4.26	N	12/2004	Incumbent
43-9011.00	1.C.7.b	Analytical Thinking	IM	3.59	30	.22	3.13	4.04	N	12/2004	Incumbent
43-9022.00	1.C.1.a	Achievement/Effort	IM	3.36	24	.16	3.02	3.7	N	3/2003	Incumbent
43-9022.00	1.C.1.b	Persistence	IM	3.32	24	.2	2.91	3.72	N	3/2003	Incumbent
43-9022.00	1.C.1.c	Initiative	IM	3.71	24	.32	3.04	4.38	N	3/2003	Incumbent
43-9022.00	1.C.2.b	Leadership	IM	2.83	23	.19	2.44	3.22	N	3/2003	Incumbent
43-9022.00	1.C.3.a	Cooperation	IM	4.14	24	.32	3.47	4.81	N	3/2003	Incumbent
43-9022.00	1.C.3.b	Concern for Others	IM	4.06	24	.42	3.19	4.94	N	3/2003	Incumbent
43-9022.00	1.C.3.c	Social Orientation	IM	3.74	24	.1	3.53	3.96	N	3/2003	Incumbent
43-9022.00	1.C.4.a	Self Control	IM	4.02	24	.3	3.4	4.64	N	3/2003	Incumbent
43-9022.00	1.C.4.b	Stress Tolerance	IM	3.25	24	.18	2.89	3.61	N	3/2003	Incumbent
43-9022.00	1.C.4.c	Adaptability/Flexibility	IM	3.32	24	.18	2.95	3.69	N	3/2003	Incumbent
43-9022.00	1.C.5.a	Dependability	IM	4.23	24	.34	3.53	4.92	N	3/2003	Incumbent
43-9022.00	1.C.5.b	Attention to Detail	IM	4.54	24	.16	4.22	4.86	N	3/2003	Incumbent
43-9022.00	1.C.5.c	Integrity	IM	4.4	24	.21	3.98	4.83	N	3/2003	Incumbent
43-9022.00	1.C.6	Independence	IM	3.7	24	.27	3.14	4.27	N	3/2003	Incumbent
43-9022.00	1.C.7.a	Innovation	IM	3.23	24	.28	2.65	3.81	N	3/2003	Incumbent
43-9022.00	1.C.7.b	Analytical Thinking	IM	3.04	24	.26	2.49	3.58	N	3/2003	Incumbent
43-9031.00	1.C.1.a	Achievement/Effort	IM	3.04	17	.33	2.34	3.73	N	7/2004	Incumbent
43-9031.00	1.C.1.b	Persistence	IM	2.75	17	.51	1.67	3.84	N	7/2004	Incumbent
43-9031.00	1.C.1.c	Initiative	IM	3.05	17	.58	1.82	4.29	N	7/2004	Incumbent
43-9031.00	1.C.2.b	Leadership	IM	2.45	17	.42	1.56	3.33	N	7/2004	Incumbent
43-9031.00	1.C.3.a	Cooperation	IM	3.74	17	.38	2.93	4.54	N	7/2004	Incumbent
43-9031.00	1.C.3.b	Concern for Others	IM	2.61	17	.23	2.13	3.09	N	7/2004	Incumbent
43-9031.00	1.C.3.c	Social Orientation	IM	2.88	17	.38	2.08	3.68	N	7/2004	Incumbent
43-9031.00	1.C.4.a	Self Control	IM	3.43	17	.25	2.9	3.95	N	7/2004	Incumbent
43-9031.00	1.C.4.b	Stress Tolerance	IM	3.23	17	.43	2.32	4.14	N	7/2004	Incumbent
43-9031.00	1.C.4.c	Adaptability/Flexibility	IM	3.22	17	.39	2.4	4.05	N	7/2004	Incumbent
43-9031.00	1.C.5.a	Dependability	IM	4.06	17	.36	3.29	4.83	N	7/2004	Incumbent
43-9031.00	1.C.5.b	Attention to Detail	IM	4.31	17	.38	3.5	5	N	7/2004	Incumbent
43-9031.00	1.C.5.c	Integrity	IM	3.3	17	.23	2.81	3.79	N	7/2004	Incumbent
43-9031.00	1.C.6	Independence	IM	3.65	17	.22	3.19	4.12	N	7/2004	Incumbent
43-9031.00	1.C.7.a	Innovation	IM	3.44	17	.27	2.86	4.01	N	7/2004	Incumbent
43-9031.00	1.C.7.b	Analytical Thinking	IM	2.64	16	.36	1.88	3.4	N	7/2004	Incumbent
43-9041.02	1.C.1.a	Achievement/Effort	IM	3.94	20	.2	3.53	4.36	N	3/2003	Incumbent
43-9041.02	1.C.1.b	Persistence	IM	3.33	20	.24	2.82	3.84	N	3/2003	Incumbent
43-9041.02	1.C.1.c	Initiative	IM	3.9	20	.16	3.55	4.24	N	3/2003	Incumbent
43-9041.02	1.C.2.b	Leadership	IM	3.1	20	.21	2.66	3.54	N	3/2003	Incumbent
43-9041.02	1.C.3.a	Cooperation	IM	4.23	20	.13	3.96	4.5	N	3/2003	Incumbent
43-9041.02	1.C.3.b	Concern for Others	IM	3.87	20	.15	3.55	4.19	N	3/2003	Incumbent
43-9041.02	1.C.3.c	Social Orientation	IM	3.41	20	.26	2.86	3.96	N	3/2003	Incumbent
43-9041.02	1.C.4.a	Self Control	IM	3.65	20	.17	3.29	4.01	N	3/2003	Incumbent
43-9041.02	1.C.4.b	Stress Tolerance	IM	3.82	20	.23	3.35	4.3	N	3/2003	Incumbent
43-9041.02	1.C.4.c	Adaptability/Flexibility	IM	3.59	20	.21	3.15	4.03	N	3/2003	Incumbent
43-9041.02	1.C.5.a	Dependability	IM	4.09	19	.08	3.92	4.27	N	3/2003	Incumbent
43-9041.02	1.C.5.b	Attention to Detail	IM	4.46	20	.1	4.25	4.67	N	3/2003	Incumbent
43-9041.02	1.C.5.c	Integrity	IM	4.26	20	.15	3.96	4.57	N	3/2003	Incumbent
43-9041.02	1.C.6	Independence	IM	3.49	20	.11	3.25	3.73	N	3/2003	Incumbent
43-9041.02	1.C.7.a	Innovation	IM	2.72	20	.23	2.23	3.21	N	3/2003	Incumbent
43-9041.02	1.C.7.b	Analytical Thinking	IM	3.13	20	.21	2.7	3.56	N	3/2003	Incumbent
43-9061.00	1.C.1.a	Achievement/Effort	IM	3.45	52	.16	3.12	3.78	N	3/2003	Incumbent
43-9061.00	1.C.1.b	Persistence	IM	3.61	52	.16	3.29	3.93	N	3/2003	Incumbent
43-9061.00	1.C.1.c	Initiative	IM	4	52	.1	3.79	4.2	N	3/2003	Incumbent
43-9061.00	1.C.2.b	Leadership	IM	3.53	52	.2	3.14	3.92	N	3/2003	Incumbent
43-9061.00	1.C.3.a	Cooperation	IM	4.6	51	.11	4.37	4.83	N	3/2003	Incumbent
43-9061.00	1.C.3.b	Concern for Others	IM	4.35	52	.19	3.97	4.73	N	3/2003	Incumbent
43-9061.00	1.C.3.c	Social Orientation	IM	3.7	52	.2	3.3	4.11	N	3/2003	Incumbent
43-9061.00	1.C.4.a	Self Control	IM	4.2	52	.13	3.93	4.46	N	3/2003	Incumbent
43-9061.00	1.C.4.b	Stress Tolerance	IM	4.1	52	.22	3.66	4.55	N	3/2003	Incumbent
43-9061.00	1.C.4.c	Adaptability/Flexibility	IM	3.68	52	.12	3.43	3.93	N	3/2003	Incumbent
43-9061.00	1.C.5.a	Dependability	IM	4.58	52	.11	4.35	4.8	N	3/2003	Incumbent
43-9061.00	1.C.5.b	Attention to Detail	IM	4.46	52	.16	4.15	4.77	N	3/2003	Incumbent
43-9061.00	1.C.5.c	Integrity	IM	4.51	52	.16	4.19	4.83	N	3/2003	Incumbent
43-9061.00	1.C.6	Independence	IM	4.2	52	.13	3.94	4.46	N	3/2003	Incumbent
43-9061.00	1.C.7.a	Innovation	IM	3.25	52	.18	2.9	3.61	N	3/2003	Incumbent
43-9061.00	1.C.7.b	Analytical Thinking	IM	3.36	52	.21	2.93	3.79	N	3/2003	Incumbent
47-2021.00	1.C.1.a	Achievement/Effort	IM	3.69	24	.19	3.29	4.09	N	12/2004	Incumbent
47-2021.00	1.C.1.b	Persistence	IM	3.84	24	.19	3.46	4.23	N	12/2004	Incumbent
47-2021.00	1.C.1.c	Initiative	IM	3.89	23	.19	3.49	4.28	N	12/2004	Incumbent
47-2021.00	1.C.2.b	Leadership	IM	3.64	23	.26	3.1	4.19	N	12/2004	Incumbent
47-2021.00	1.C.3.a	Cooperation	IM	3.64	24	.26	3.09	4.18	N	12/2004	Incumbent
47-2021.00	1.C.3.b	Concern for Others	IM	2.72	23	.32	2.05	3.38	N	12/2004	Incumbent
47-2021.00	1.C.3.c	Social Orientation	IM	3.04	23	.36	2.3	3.78	N	12/2004	Incumbent
47-2021.00	1.C.4.a	Self Control	IM	3.63	24	.23	3.15	4.1	N	12/2004	Incumbent
47-2021.00	1.C.4.b	Stress Tolerance	IM	3.4	22	.21	2.97	3.83	N	12/2004	Incumbent
47-2021.00	1.C.4.c	Adaptability/Flexibility	IM	3.31	22	.12	3.07	3.56	N	12/2004	Incumbent
47-2021.00	1.C.5.a	Dependability	IM	4.24	23	.19	3.85	4.62	N	12/2004	Incumbent
47-2021.00	1.C.5.b	Attention to Detail	IM	4.29	23	.22	3.83	4.76	N	12/2004	Incumbent
47-2021.00	1.C.5.c	Integrity	IM	3.87	22	.14	3.58	4.17	N	12/2004	Incumbent
47-2021.00	1.C.6	Independence	IM	3.73	22	.19	3.33	4.14	N	12/2004	Incumbent
47-2021.00	1.C.7.a	Innovation	IM	3.25	22	.32	2.58	3.92	N	12/2004	Incumbent
47-2021.00	1.C.7.b	Analytical Thinking	IM	3.68	22	.15	3.38	3.98	N	12/2004	Incumbent
47-2031.01	1.C.1.a	Achievement/Effort	IM	3.74	24	.24	3.24	4.23	N	3/2003	Incumbent
47-2031.01	1.C.1.b	Persistence	IM	4.28	24	.15	3.98	4.59	N	3/2003	Incumbent
47-2031.01	1.C.1.c	Initiative	IM	3.96	25	.14	3.68	4.25	N	3/2003	Incumbent
47-2031.01	1.C.2.b	Leadership	IM	3.42	25	.16	3.09	3.75	N	3/2003	Incumbent
47-2031.01	1.C.3.a	Cooperation	IM	4.23	25	.12	3.98	4.48	N	3/2003	Incumbent
47-2031.01	1.C.3.b	Concern for Others	IM	3.44	25	.16	3.1	3.78	N	3/2003	Incumbent
47-2031.01	1.C.3.c	Social Orientation	IM	2.84	25	.15	2.54	3.14	N	3/2003	Incumbent
47-2031.01	1.C.4.a	Self Control	IM	3.96	25	.15	3.66	4.26	N	3/2003	Incumbent
47-2031.01	1.C.4.b	Stress Tolerance	IM	3.93	25	.08	3.76	4.1	N	3/2003	Incumbent
47-2031.01	1.C.4.c	Adaptability/Flexibility	IM	4.05	25	.19	3.67	4.44	N	3/2003	Incumbent
47-2031.01	1.C.5.a	Dependability	IM	4.36	25	.1	4.15	4.57	N	3/2003	Incumbent
47-2031.01	1.C.5.b	Attention to Detail	IM	4.53	25	.14	4.25	4.82	N	3/2003	Incumbent
47-2031.01	1.C.5.c	Integrity	IM	4.16	25	.13	3.88	4.43	N	3/2003	Incumbent
47-2031.01	1.C.6	Independence	IM	3.95	25	.15	3.64	4.26	N	3/2003	Incumbent
47-2031.01	1.C.7.a	Innovation	IM	3.97	25	.27	3.42	4.51	N	3/2003	Incumbent
47-2031.01	1.C.7.b	Analytical Thinking	IM	4.01	25	.19	3.61	4.4	N	3/2003	Incumbent
47-2031.02	1.C.1.a	Achievement/Effort	IM	3.75	19	.15	3.44	4.06	N	12/2004	Incumbent
47-2031.02	1.C.1.b	Persistence	IM	3.93	19	.2	3.52	4.35	N	12/2004	Incumbent
47-2031.02	1.C.1.c	Initiative	IM	4.11	19	.2	3.68	4.54	N	12/2004	Incumbent
47-2031.02	1.C.2.b	Leadership	IM	3.81	19	.3	3.17	4.45	N	12/2004	Incumbent
47-2031.02	1.C.3.a	Cooperation	IM	3.82	18	.28	3.23	4.41	N	12/2004	Incumbent
47-2031.02	1.C.3.b	Concern for Others	IM	3.36	18	.21	2.92	3.8	N	12/2004	Incumbent
47-2031.02	1.C.3.c	Social Orientation	IM	3.07	18	.29	2.46	3.68	N	12/2004	Incumbent
47-2031.02	1.C.4.a	Self Control	IM	3.94	18	.19	3.53	4.35	N	12/2004	Incumbent
47-2031.02	1.C.4.b	Stress Tolerance	IM	3.98	18	.22	3.51	4.45	N	12/2004	Incumbent
47-2031.02	1.C.4.c	Adaptability/Flexibility	IM	3.91	18	.16	3.57	4.25	N	12/2004	Incumbent
47-2031.02	1.C.5.a	Dependability	IM	4.47	18	.16	4.14	4.81	N	12/2004	Incumbent
47-2031.02	1.C.5.b	Attention to Detail	IM	4.38	18	.16	4.05	4.71	N	12/2004	Incumbent
47-2031.02	1.C.5.c	Integrity	IM	4.15	19	.32	3.47	4.83	N	12/2004	Incumbent
47-2031.02	1.C.6	Independence	IM	3.92	19	.37	3.13	4.7	N	12/2004	Incumbent
47-2031.02	1.C.7.a	Innovation	IM	3.68	19	.29	3.08	4.28	N	12/2004	Incumbent
47-2031.02	1.C.7.b	Analytical Thinking	IM	3.87	19	.24	3.37	4.37	N	12/2004	Incumbent
47-2041.00	1.C.1.a	Achievement/Effort	IM	2.83	24	.77	1.24	4.41	N	7/2004	Incumbent
47-2041.00	1.C.1.b	Persistence	IM	3.2	24	.52	2.12	4.28	N	7/2004	Incumbent
47-2041.00	1.C.1.c	Initiative	IM	3.63	24	.28	3.06	4.21	N	7/2004	Incumbent
47-2041.00	1.C.2.b	Leadership	IM	3.29	24	.26	2.76	3.82	N	7/2004	Incumbent
47-2041.00	1.C.3.a	Cooperation	IM	4.06	24	.05	3.95	4.17	N	7/2004	Incumbent
47-2041.00	1.C.3.b	Concern for Others	IM	3.67	24	.28	3.08	4.26	N	7/2004	Incumbent
47-2041.00	1.C.3.c	Social Orientation	IM	3.52	24	.24	3.02	4.02	N	7/2004	Incumbent
47-2041.00	1.C.4.a	Self Control	IM	4.16	24	.1	3.96	4.36	N	7/2004	Incumbent
47-2041.00	1.C.4.b	Stress Tolerance	IM	3.73	24	.3	3.1	4.36	N	7/2004	Incumbent
47-2041.00	1.C.4.c	Adaptability/Flexibility	IM	3.67	24	.29	3.07	4.27	N	7/2004	Incumbent
47-2041.00	1.C.5.a	Dependability	IM	4.4	24	.22	3.95	4.86	N	7/2004	Incumbent
47-2041.00	1.C.5.b	Attention to Detail	IM	4.45	24	.23	3.98	4.92	N	7/2004	Incumbent
47-2041.00	1.C.5.c	Integrity	IM	4.37	24	.22	3.92	4.82	N	7/2004	Incumbent
47-2041.00	1.C.6	Independence	IM	3.04	24	.46	2.09	3.99	N	7/2004	Incumbent
47-2041.00	1.C.7.a	Innovation	IM	3.83	24	.26	3.28	4.37	N	7/2004	Incumbent
47-2041.00	1.C.7.b	Analytical Thinking	IM	3.58	24	.27	3.03	4.14	N	7/2004	Incumbent
47-2044.00	1.C.1.a	Achievement/Effort	IM	3.13	18	.35	2.4	3.87	N	7/2004	Incumbent
47-2044.00	1.C.1.b	Persistence	IM	3.22	18	.21	2.78	3.67	N	7/2004	Incumbent
47-2044.00	1.C.1.c	Initiative	IM	3.28	18	.22	2.82	3.74	N	7/2004	Incumbent
47-2044.00	1.C.2.b	Leadership	IM	3.08	18	.31	2.42	3.74	N	7/2004	Incumbent
47-2044.00	1.C.3.a	Cooperation	IM	3.63	18	.31	2.98	4.29	N	7/2004	Incumbent
47-2044.00	1.C.3.b	Concern for Others	IM	2.79	18	.33	2.08	3.49	N	7/2004	Incumbent
47-2044.00	1.C.3.c	Social Orientation	IM	2.74	18	.32	2.06	3.42	N	7/2004	Incumbent
47-2044.00	1.C.4.a	Self Control	IM	3.51	17	.36	2.74	4.28	N	7/2004	Incumbent
47-2044.00	1.C.4.b	Stress Tolerance	IM	3.46	18	.36	2.7	4.23	N	7/2004	Incumbent
47-2044.00	1.C.4.c	Adaptability/Flexibility	IM	3.04	18	.25	2.52	3.56	N	7/2004	Incumbent
47-2044.00	1.C.5.a	Dependability	IM	4.06	18	.2	3.63	4.49	N	7/2004	Incumbent
47-2044.00	1.C.5.b	Attention to Detail	IM	4.23	18	.18	3.86	4.61	N	7/2004	Incumbent
47-2044.00	1.C.5.c	Integrity	IM	4.19	17	.2	3.76	4.62	N	7/2004	Incumbent
47-2044.00	1.C.6	Independence	IM	3.46	17	.24	2.95	3.97	N	7/2004	Incumbent
47-2044.00	1.C.7.a	Innovation	IM	2.92	17	.19	2.51	3.33	N	7/2004	Incumbent
47-2044.00	1.C.7.b	Analytical Thinking	IM	3.3	17	.22	2.84	3.76	N	7/2004	Incumbent
47-2071.00	1.C.1.a	Achievement/Effort	IM	3.67	36	.22	3.22	4.12	N	12/2004	Incumbent
47-2071.00	1.C.1.b	Persistence	IM	3.78	36	.26	3.25	4.3	N	12/2004	Incumbent
47-2071.00	1.C.1.c	Initiative	IM	3.9	36	.26	3.36	4.44	N	12/2004	Incumbent
47-2071.00	1.C.2.b	Leadership	IM	3.56	36	.28	3	4.13	N	12/2004	Incumbent
47-2071.00	1.C.3.a	Cooperation	IM	4.23	36	.16	3.9	4.55	N	12/2004	Incumbent
47-2071.00	1.C.3.b	Concern for Others	IM	3.7	36	.31	3.08	4.32	N	12/2004	Incumbent
47-2071.00	1.C.3.c	Social Orientation	IM	3.75	36	.32	3.11	4.4	N	12/2004	Incumbent
47-2071.00	1.C.4.a	Self Control	IM	3.82	35	.21	3.38	4.26	N	12/2004	Incumbent
47-2071.00	1.C.4.b	Stress Tolerance	IM	4.06	36	.18	3.69	4.44	N	12/2004	Incumbent
47-2071.00	1.C.4.c	Adaptability/Flexibility	IM	3.57	36	.2	3.16	3.97	N	12/2004	Incumbent
47-2071.00	1.C.5.a	Dependability	IM	4.22	36	.11	4.01	4.43	N	12/2004	Incumbent
47-2071.00	1.C.5.b	Attention to Detail	IM	4.2	36	.21	3.76	4.63	N	12/2004	Incumbent
47-2071.00	1.C.5.c	Integrity	IM	3.94	36	.15	3.64	4.25	N	12/2004	Incumbent
47-2071.00	1.C.6	Independence	IM	3.62	36	.25	3.1	4.13	N	12/2004	Incumbent
47-2071.00	1.C.7.a	Innovation	IM	3.14	36	.27	2.58	3.69	N	12/2004	Incumbent
47-2071.00	1.C.7.b	Analytical Thinking	IM	3.28	36	.2	2.89	3.68	N	12/2004	Incumbent
47-2111.00	1.C.1.a	Achievement/Effort	IM	3.57	26	.13	3.3	3.84	N	7/2004	Incumbent
47-2111.00	1.C.1.b	Persistence	IM	3.65	26	.15	3.34	3.95	N	7/2004	Incumbent
47-2111.00	1.C.1.c	Initiative	IM	3.78	25	.18	3.41	4.16	N	7/2004	Incumbent
47-2111.00	1.C.2.b	Leadership	IM	3.66	26	.2	3.25	4.07	N	7/2004	Incumbent
47-2111.00	1.C.3.a	Cooperation	IM	3.73	26	.17	3.39	4.07	N	7/2004	Incumbent
47-2111.00	1.C.3.b	Concern for Others	IM	3.38	26	.2	2.97	3.78	N	7/2004	Incumbent
47-2111.00	1.C.3.c	Social Orientation	IM	2.88	26	.21	2.46	3.31	N	7/2004	Incumbent
47-2111.00	1.C.4.a	Self Control	IM	3.63	26	.21	3.21	4.06	N	7/2004	Incumbent
47-2111.00	1.C.4.b	Stress Tolerance	IM	3.48	26	.24	2.99	3.97	N	7/2004	Incumbent
47-2111.00	1.C.4.c	Adaptability/Flexibility	IM	3.67	26	.14	3.39	3.94	N	7/2004	Incumbent
47-2111.00	1.C.5.a	Dependability	IM	3.97	26	.16	3.64	4.3	N	7/2004	Incumbent
47-2111.00	1.C.5.b	Attention to Detail	IM	4	26	.23	3.52	4.49	N	7/2004	Incumbent
47-2111.00	1.C.5.c	Integrity	IM	3.76	26	.28	3.19	4.33	N	7/2004	Incumbent
47-2111.00	1.C.6	Independence	IM	3.71	26	.13	3.43	3.98	N	7/2004	Incumbent
47-2111.00	1.C.7.a	Innovation	IM	3.66	26	.15	3.36	3.96	N	7/2004	Incumbent
47-2111.00	1.C.7.b	Analytical Thinking	IM	3.57	26	.2	3.17	3.98	N	7/2004	Incumbent
47-2152.01	1.C.1.a	Achievement/Effort	IM	3.95	23	.04	3.87	4.04	N	12/2004	Incumbent
47-2152.01	1.C.1.b	Persistence	IM	3.99	23	.04	3.9	4.08	N	12/2004	Incumbent
47-2152.01	1.C.1.c	Initiative	IM	3.97	23	.04	3.9	4.05	N	12/2004	Incumbent
47-2152.01	1.C.2.b	Leadership	IM	4.01	23	.14	3.72	4.29	N	12/2004	Incumbent
47-2152.01	1.C.3.a	Cooperation	IM	4.1	23	.08	3.93	4.26	N	12/2004	Incumbent
47-2152.01	1.C.3.b	Concern for Others	IM	3.8	23	.19	3.42	4.19	N	12/2004	Incumbent
47-2152.01	1.C.3.c	Social Orientation	IM	3.87	23	.1	3.66	4.09	N	12/2004	Incumbent
47-2152.01	1.C.4.a	Self Control	IM	4.14	23	.15	3.83	4.44	N	12/2004	Incumbent
47-2152.01	1.C.4.b	Stress Tolerance	IM	4.08	23	.14	3.78	4.37	N	12/2004	Incumbent
47-2152.01	1.C.4.c	Adaptability/Flexibility	IM	3.88	23	.09	3.69	4.08	N	12/2004	Incumbent
47-2152.01	1.C.5.a	Dependability	IM	4.23	23	.18	3.85	4.6	N	12/2004	Incumbent
47-2152.01	1.C.5.b	Attention to Detail	IM	4.22	23	.17	3.85	4.58	N	12/2004	Incumbent
47-2152.01	1.C.5.c	Integrity	IM	4.78	23	.19	4.39	5	N	12/2004	Incumbent
47-2152.01	1.C.6	Independence	IM	4.07	23	.07	3.94	4.21	N	12/2004	Incumbent
47-2152.01	1.C.7.a	Innovation	IM	3.94	23	.05	3.83	4.05	N	12/2004	Incumbent
47-2152.01	1.C.7.b	Analytical Thinking	IM	4.04	23	.06	3.9	4.17	N	12/2004	Incumbent
47-2152.02	1.C.1.a	Achievement/Effort	IM	3.93	17	.41	3.06	4.8	N	7/2004	Incumbent
47-2152.02	1.C.1.b	Persistence	IM	4.33	17	.36	3.55	5	N	7/2004	Incumbent
47-2152.02	1.C.1.c	Initiative	IM	4.04	17	.33	3.34	4.75	N	7/2004	Incumbent
47-2152.02	1.C.2.b	Leadership	IM	3.91	17	.32	3.23	4.59	N	7/2004	Incumbent
47-2152.02	1.C.3.a	Cooperation	IM	4.45	17	.28	3.84	5	N	7/2004	Incumbent
47-2152.02	1.C.3.b	Concern for Others	IM	3.8	17	.22	3.33	4.27	N	7/2004	Incumbent
47-2152.02	1.C.3.c	Social Orientation	IM	3.55	17	.21	3.09	4	N	7/2004	Incumbent
47-2152.02	1.C.4.a	Self Control	IM	4.55	17	.21	4.11	5	N	7/2004	Incumbent
47-2152.02	1.C.4.b	Stress Tolerance	IM	4.1	17	.28	3.51	4.7	N	7/2004	Incumbent
47-2152.02	1.C.4.c	Adaptability/Flexibility	IM	4.09	17	.28	3.51	4.68	N	7/2004	Incumbent
47-2152.02	1.C.5.a	Dependability	IM	4.67	17	.14	4.38	4.96	N	7/2004	Incumbent
47-2152.02	1.C.5.b	Attention to Detail	IM	4.58	17	.2	4.16	5	N	7/2004	Incumbent
47-2152.02	1.C.5.c	Integrity	IM	4.4	17	.28	3.81	4.99	N	7/2004	Incumbent
47-2152.02	1.C.6	Independence	IM	4.09	17	.53	2.97	5	N	7/2004	Incumbent
47-2152.02	1.C.7.a	Innovation	IM	4.03	17	.53	2.9	5	N	7/2004	Incumbent
47-2152.02	1.C.7.b	Analytical Thinking	IM	4	17	.54	2.86	5	N	7/2004	Incumbent
47-3013.00	1.C.1.a	Achievement/Effort	IM	3.6	18	.24	3.08	4.11	N	12/2004	Incumbent
47-3013.00	1.C.1.b	Persistence	IM	3.32	18	.26	2.76	3.87	N	12/2004	Incumbent
47-3013.00	1.C.1.c	Initiative	IM	3.86	18	.21	3.41	4.31	N	12/2004	Incumbent
47-3013.00	1.C.2.b	Leadership	IM	3.41	18	.24	2.9	3.91	N	12/2004	Incumbent
47-3013.00	1.C.3.a	Cooperation	IM	4.22	18	.16	3.87	4.56	N	12/2004	Incumbent
47-3013.00	1.C.3.b	Concern for Others	IM	3.73	18	.23	3.24	4.23	N	12/2004	Incumbent
47-3013.00	1.C.3.c	Social Orientation	IM	2.92	18	.36	2.17	3.68	N	12/2004	Incumbent
47-3013.00	1.C.4.a	Self Control	IM	3.8	18	.2	3.39	4.21	N	12/2004	Incumbent
47-3013.00	1.C.4.b	Stress Tolerance	IM	3.67	18	.31	3.02	4.33	N	12/2004	Incumbent
47-3013.00	1.C.4.c	Adaptability/Flexibility	IM	3.72	18	.22	3.25	4.19	N	12/2004	Incumbent
47-3013.00	1.C.5.a	Dependability	IM	4.08	18	.16	3.74	4.43	N	12/2004	Incumbent
47-3013.00	1.C.5.b	Attention to Detail	IM	4.52	18	.13	4.24	4.8	N	12/2004	Incumbent
47-3013.00	1.C.5.c	Integrity	IM	4.05	18	.12	3.8	4.3	N	12/2004	Incumbent
47-3013.00	1.C.6	Independence	IM	3.51	18	.36	2.75	4.28	N	12/2004	Incumbent
47-3013.00	1.C.7.a	Innovation	IM	3.38	18	.36	2.62	4.15	N	12/2004	Incumbent
47-3013.00	1.C.7.b	Analytical Thinking	IM	3.72	18	.24	3.22	4.23	N	12/2004	Incumbent
