O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
47-2071.00	3.A.3	On-the-Job Training	OJ	6	8.26	35	7.1	1.32	37.68	N	12/2004	Incumbent
47-2071.00	3.A.3	On-the-Job Training	OJ	7	9.18	35	6.82	1.88	34.77	N	12/2004	Incumbent
47-2071.00	3.A.3	On-the-Job Training	OJ	8	0	35	0	n/a	n/a	N	12/2004	Incumbent
47-2071.00	3.A.3	On-the-Job Training	OJ	9	7.71	35	7.47	.98	41.34	N	12/2004	Incumbent
47-2111.00	2.D.1	Required Level of Education	RL	1	23.95	26	12.12	7.41	55.35	N	7/2004	Incumbent
47-2111.00	2.D.1	Required Level of Education	RL	2	30.18	26	9.32	14.8	51.81	N	7/2004	Incumbent
47-2111.00	2.D.1	Required Level of Education	RL	3	40.53	26	15.94	14.86	72.67	N	7/2004	Incumbent
47-2111.00	2.D.1	Required Level of Education	RL	4	3.72	26	3.52	.51	22.59	N	7/2004	Incumbent
47-2111.00	2.D.1	Required Level of Education	RL	5	1.55	26	1.7	.16	13.51	N	7/2004	Incumbent
47-2111.00	2.D.1	Required Level of Education	RL	6	.08	26	.08	.01	.67	N	7/2004	Incumbent
47-2111.00	2.D.1	Required Level of Education	RL	7	0	26	0	n/a	n/a	N	7/2004	Incumbent
47-2111.00	2.D.1	Required Level of Education	RL	8	0	26	0	n/a	n/a	N	7/2004	Incumbent
47-2111.00	2.D.1	Required Level of Education	RL	9	0	26	0	n/a	n/a	N	7/2004	Incumbent
47-2111.00	2.D.1	Required Level of Education	RL	10	0	26	0	n/a	n/a	N	7/2004	Incumbent
47-2111.00	2.D.1	Required Level of Education	RL	11	0	26	0	n/a	n/a	N	7/2004	Incumbent
47-2111.00	2.D.1	Required Level of Education	RL	12	0	26	0	n/a	n/a	N	7/2004	Incumbent
47-2111.00	3.A.1	Related Work Experience	RW	1	14.04	26	11.4	2.28	53.33	N	7/2004	Incumbent
47-2111.00	3.A.1	Related Work Experience	RW	2	3.86	26	3.64	.53	23.25	N	7/2004	Incumbent
47-2111.00	3.A.1	Related Work Experience	RW	3	0	26	0	n/a	n/a	N	7/2004	Incumbent
47-2111.00	3.A.1	Related Work Experience	RW	4	0	26	0	n/a	n/a	N	7/2004	Incumbent
47-2111.00	3.A.1	Related Work Experience	RW	5	13.96	26	11.68	2.14	54.59	N	7/2004	Incumbent
47-2111.00	3.A.1	Related Work Experience	RW	6	30.98	26	11.94	12.44	58.64	N	7/2004	Incumbent
47-2111.00	3.A.1	Related Work Experience	RW	7	13.79	26	7.85	3.94	38.4	N	7/2004	Incumbent
47-2111.00	3.A.1	Related Work Experience	RW	8	7.88	26	5.12	1.96	26.78	N	7/2004	Incumbent
47-2111.00	3.A.1	Related Work Experience	RW	9	.16	26	.17	.02	1.39	N	7/2004	Incumbent
47-2111.00	3.A.1	Related Work Experience	RW	10	0	26	0	n/a	n/a	N	7/2004	Incumbent
47-2111.00	3.A.1	Related Work Experience	RW	11	15.33	26	10.03	3.55	47.08	N	7/2004	Incumbent
47-2111.00	3.A.2	On-Site or In-Plant Training	PT	1	16.84	26	11.17	3.77	51.16	N	7/2004	Incumbent
47-2111.00	3.A.2	On-Site or In-Plant Training	PT	2	16.29	26	11.68	3.23	53.17	N	7/2004	Incumbent
47-2111.00	3.A.2	On-Site or In-Plant Training	PT	3	3.86	26	3.64	.53	23.25	N	7/2004	Incumbent
47-2111.00	3.A.2	On-Site or In-Plant Training	PT	4	4.42	26	3.76	.74	22.42	N	7/2004	Incumbent
47-2111.00	3.A.2	On-Site or In-Plant Training	PT	5	14.38	26	11.66	2.34	54.13	N	7/2004	Incumbent
47-2111.00	3.A.2	On-Site or In-Plant Training	PT	6	20.31	26	9.48	7.09	45.98	N	7/2004	Incumbent
47-2111.00	3.A.2	On-Site or In-Plant Training	PT	7	6.48	26	4.12	1.68	21.94	N	7/2004	Incumbent
47-2111.00	3.A.2	On-Site or In-Plant Training	PT	8	17.41	26	9.68	5.01	45.74	N	7/2004	Incumbent
47-2111.00	3.A.2	On-Site or In-Plant Training	PT	9	0	26	0	n/a	n/a	N	7/2004	Incumbent
47-2111.00	3.A.3	On-the-Job Training	OJ	1	0	26	0	n/a	n/a	N	7/2004	Incumbent
47-2111.00	3.A.3	On-the-Job Training	OJ	2	5.48	26	4.13	1.11	23.03	N	7/2004	Incumbent
47-2111.00	3.A.3	On-the-Job Training	OJ	3	13.61	26	11.63	2.01	54.72	N	7/2004	Incumbent
47-2111.00	3.A.3	On-the-Job Training	OJ	4	15.57	26	11.91	2.77	54.38	N	7/2004	Incumbent
47-2111.00	3.A.3	On-the-Job Training	OJ	5	17.52	26	9.28	5.36	44.35	N	7/2004	Incumbent
47-2111.00	3.A.3	On-the-Job Training	OJ	6	3.86	26	3.64	.53	23.25	N	7/2004	Incumbent
47-2111.00	3.A.3	On-the-Job Training	OJ	7	24.66	26	13.19	7.04	58.56	N	7/2004	Incumbent
47-2111.00	3.A.3	On-the-Job Training	OJ	8	19.31	26	10.15	5.88	47.8	N	7/2004	Incumbent
47-2111.00	3.A.3	On-the-Job Training	OJ	9	0	26	0	n/a	n/a	N	7/2004	Incumbent
47-2152.01	2.D.1	Required Level of Education	RL	1	.82	21	.99	.07	9.42	N	12/2004	Incumbent
47-2152.01	2.D.1	Required Level of Education	RL	2	75.4	21	19.51	25.46	96.49	Y	12/2004	Incumbent
47-2152.01	2.D.1	Required Level of Education	RL	3	20.95	21	17.45	2.86	70.49	Y	12/2004	Incumbent
47-2152.01	2.D.1	Required Level of Education	RL	4	2.83	21	3.21	.26	24.9	N	12/2004	Incumbent
47-2152.01	2.D.1	Required Level of Education	RL	5	0	21	0	n/a	n/a	N	12/2004	Incumbent
47-2152.01	2.D.1	Required Level of Education	RL	6	0	21	0	n/a	n/a	N	12/2004	Incumbent
47-2152.01	2.D.1	Required Level of Education	RL	7	0	21	0	n/a	n/a	N	12/2004	Incumbent
47-2152.01	2.D.1	Required Level of Education	RL	8	0	21	0	n/a	n/a	N	12/2004	Incumbent
47-2152.01	2.D.1	Required Level of Education	RL	9	0	21	0	n/a	n/a	N	12/2004	Incumbent
47-2152.01	2.D.1	Required Level of Education	RL	10	0	21	0	n/a	n/a	N	12/2004	Incumbent
47-2152.01	2.D.1	Required Level of Education	RL	11	0	21	0	n/a	n/a	N	12/2004	Incumbent
47-2152.01	2.D.1	Required Level of Education	RL	12	0	21	0	n/a	n/a	N	12/2004	Incumbent
47-2152.01	3.A.1	Related Work Experience	RW	1	.1	23	.11	.01	1.14	N	12/2004	Incumbent
47-2152.01	3.A.1	Related Work Experience	RW	2	0	23	0	n/a	n/a	N	12/2004	Incumbent
47-2152.01	3.A.1	Related Work Experience	RW	3	0	23	0	n/a	n/a	N	12/2004	Incumbent
47-2152.01	3.A.1	Related Work Experience	RW	4	.24	23	.28	.02	2.78	N	12/2004	Incumbent
47-2152.01	3.A.1	Related Work Experience	RW	5	0	23	0	n/a	n/a	N	12/2004	Incumbent
47-2152.01	3.A.1	Related Work Experience	RW	6	6.67	23	5.61	1.09	31.66	N	12/2004	Incumbent
47-2152.01	3.A.1	Related Work Experience	RW	7	3.78	23	3.56	.51	23.04	N	12/2004	Incumbent
47-2152.01	3.A.1	Related Work Experience	RW	8	84.35	23	11.8	45.78	97.17	N	12/2004	Incumbent
47-2152.01	3.A.1	Related Work Experience	RW	9	.45	23	.43	.06	3.26	N	12/2004	Incumbent
47-2152.01	3.A.1	Related Work Experience	RW	10	1.03	23	1.23	.09	11.23	N	12/2004	Incumbent
47-2152.01	3.A.1	Related Work Experience	RW	11	3.39	23	3.98	.28	30.33	N	12/2004	Incumbent
47-2152.01	3.A.2	On-Site or In-Plant Training	PT	1	6.82	22	6.01	1.01	34.33	N	12/2004	Incumbent
47-2152.01	3.A.2	On-Site or In-Plant Training	PT	2	3.02	22	3.22	.31	23.47	N	12/2004	Incumbent
47-2152.01	3.A.2	On-Site or In-Plant Training	PT	3	0	22	0	n/a	n/a	N	12/2004	Incumbent
47-2152.01	3.A.2	On-Site or In-Plant Training	PT	4	0	22	0	n/a	n/a	N	12/2004	Incumbent
47-2152.01	3.A.2	On-Site or In-Plant Training	PT	5	.8	22	.96	.07	9.07	N	12/2004	Incumbent
47-2152.01	3.A.2	On-Site or In-Plant Training	PT	6	4.24	22	4.06	.55	26.11	N	12/2004	Incumbent
47-2152.01	3.A.2	On-Site or In-Plant Training	PT	7	3.49	22	3.43	.43	23.09	N	12/2004	Incumbent
47-2152.01	3.A.2	On-Site or In-Plant Training	PT	8	81.63	22	14.47	37.41	97.06	N	12/2004	Incumbent
47-2152.01	3.A.2	On-Site or In-Plant Training	PT	9	0	22	0	n/a	n/a	N	12/2004	Incumbent
47-2152.01	3.A.3	On-the-Job Training	OJ	1	.64	23	.76	.05	7.26	N	12/2004	Incumbent
47-2152.01	3.A.3	On-the-Job Training	OJ	2	0	23	0	n/a	n/a	N	12/2004	Incumbent
47-2152.01	3.A.3	On-the-Job Training	OJ	3	0	23	0	n/a	n/a	N	12/2004	Incumbent
47-2152.01	3.A.3	On-the-Job Training	OJ	4	2.72	23	3.08	.25	23.8	N	12/2004	Incumbent
47-2152.01	3.A.3	On-the-Job Training	OJ	5	2.28	23	2.18	.31	15.01	N	12/2004	Incumbent
47-2152.01	3.A.3	On-the-Job Training	OJ	6	6.14	23	5.78	.81	34.35	N	12/2004	Incumbent
47-2152.01	3.A.3	On-the-Job Training	OJ	7	16.99	23	15.09	2.18	65.31	Y	12/2004	Incumbent
47-2152.01	3.A.3	On-the-Job Training	OJ	8	71.23	23	21.07	22.69	95.43	Y	12/2004	Incumbent
47-2152.01	3.A.3	On-the-Job Training	OJ	9	0	23	0	n/a	n/a	N	12/2004	Incumbent
47-2152.02	2.D.1	Required Level of Education	RL	1	5.24	13	4.69	.7	30.16	N	7/2004	Incumbent
47-2152.02	2.D.1	Required Level of Education	RL	2	60.55	13	21.15	18.23	91.36	Y	7/2004	Incumbent
47-2152.02	2.D.1	Required Level of Education	RL	3	34.2	13	21.55	6.06	80.72	Y	7/2004	Incumbent
47-2152.02	2.D.1	Required Level of Education	RL	4	0	13	0	n/a	n/a	Y	7/2004	Incumbent
47-2152.02	2.D.1	Required Level of Education	RL	5	0	13	0	n/a	n/a	Y	7/2004	Incumbent
47-2152.02	2.D.1	Required Level of Education	RL	6	0	13	0	n/a	n/a	Y	7/2004	Incumbent
47-2152.02	2.D.1	Required Level of Education	RL	7	0	13	0	n/a	n/a	Y	7/2004	Incumbent
47-2152.02	2.D.1	Required Level of Education	RL	8	0	13	0	n/a	n/a	Y	7/2004	Incumbent
47-2152.02	2.D.1	Required Level of Education	RL	9	0	13	0	n/a	n/a	Y	7/2004	Incumbent
47-2152.02	2.D.1	Required Level of Education	RL	10	0	13	0	n/a	n/a	Y	7/2004	Incumbent
47-2152.02	2.D.1	Required Level of Education	RL	11	0	13	0	n/a	n/a	Y	7/2004	Incumbent
47-2152.02	2.D.1	Required Level of Education	RL	12	0	13	0	n/a	n/a	Y	7/2004	Incumbent
47-2152.02	3.A.1	Related Work Experience	RW	1	13.32	17	8.72	3.01	43.22	N	7/2004	Incumbent
47-2152.02	3.A.1	Related Work Experience	RW	2	1.2	17	1.28	.12	10.64	N	7/2004	Incumbent
47-2152.02	3.A.1	Related Work Experience	RW	3	0	17	0	n/a	n/a	N	7/2004	Incumbent
47-2152.02	3.A.1	Related Work Experience	RW	4	0	17	0	n/a	n/a	N	7/2004	Incumbent
47-2152.02	3.A.1	Related Work Experience	RW	5	0	17	0	n/a	n/a	N	7/2004	Incumbent
47-2152.02	3.A.1	Related Work Experience	RW	6	31.69	17	16.98	8.09	70.98	N	7/2004	Incumbent
47-2152.02	3.A.1	Related Work Experience	RW	7	49.43	17	16.92	18.88	80.42	N	7/2004	Incumbent
47-2152.02	3.A.1	Related Work Experience	RW	8	.54	17	.58	.06	5.07	N	7/2004	Incumbent
47-2152.02	3.A.1	Related Work Experience	RW	9	0	17	0	n/a	n/a	N	7/2004	Incumbent
47-2152.02	3.A.1	Related Work Experience	RW	10	0	17	0	n/a	n/a	N	7/2004	Incumbent
47-2152.02	3.A.1	Related Work Experience	RW	11	3.82	17	3.99	.4	28.44	N	7/2004	Incumbent
47-2152.02	3.A.2	On-Site or In-Plant Training	PT	1	9.83	17	6.03	2.51	31.55	N	7/2004	Incumbent
47-2152.02	3.A.2	On-Site or In-Plant Training	PT	2	1.2	17	1.28	.12	10.64	N	7/2004	Incumbent
47-2152.02	3.A.2	On-Site or In-Plant Training	PT	3	3.5	17	3.52	.39	24.9	N	7/2004	Incumbent
47-2152.02	3.A.2	On-Site or In-Plant Training	PT	4	21.46	17	17.81	2.83	71.96	Y	7/2004	Incumbent
47-2152.02	3.A.2	On-Site or In-Plant Training	PT	5	0	17	0	n/a	n/a	N	7/2004	Incumbent
47-2152.02	3.A.2	On-Site or In-Plant Training	PT	6	12.74	17	8.91	2.6	44.38	N	7/2004	Incumbent
47-2152.02	3.A.2	On-Site or In-Plant Training	PT	7	46.92	17	17.15	17.04	79.19	N	7/2004	Incumbent
47-2152.02	3.A.2	On-Site or In-Plant Training	PT	8	4.36	17	4.09	.57	26.76	N	7/2004	Incumbent
47-2152.02	3.A.2	On-Site or In-Plant Training	PT	9	0	17	0	n/a	n/a	N	7/2004	Incumbent
47-2152.02	3.A.3	On-the-Job Training	OJ	1	9.83	17	6.03	2.51	31.55	N	7/2004	Incumbent
47-2152.02	3.A.3	On-the-Job Training	OJ	2	1.2	17	1.28	.12	10.64	N	7/2004	Incumbent
47-2152.02	3.A.3	On-the-Job Training	OJ	3	3.5	17	3.52	.39	24.9	N	7/2004	Incumbent
47-2152.02	3.A.3	On-the-Job Training	OJ	4	0	17	0	n/a	n/a	N	7/2004	Incumbent
47-2152.02	3.A.3	On-the-Job Training	OJ	5	21.46	17	17.81	2.83	71.96	Y	7/2004	Incumbent
47-2152.02	3.A.3	On-the-Job Training	OJ	6	1.78	17	1.85	.19	14.62	N	7/2004	Incumbent
47-2152.02	3.A.3	On-the-Job Training	OJ	7	37.97	17	19.54	9.54	78.04	Y	7/2004	Incumbent
47-2152.02	3.A.3	On-the-Job Training	OJ	8	24.27	17	17.79	3.96	71.38	Y	7/2004	Incumbent
47-2152.02	3.A.3	On-the-Job Training	OJ	9	0	17	0	n/a	n/a	N	7/2004	Incumbent
47-3013.00	2.D.1	Required Level of Education	RL	1	27.43	16	12.89	8.68	60.04	N	12/2004	Incumbent
47-3013.00	2.D.1	Required Level of Education	RL	2	50.09	16	14.21	23.01	77.12	N	12/2004	Incumbent
47-3013.00	2.D.1	Required Level of Education	RL	3	20.04	16	9.14	6.92	45.81	N	12/2004	Incumbent
47-3013.00	2.D.1	Required Level of Education	RL	4	2.44	16	2.49	.27	18.85	N	12/2004	Incumbent
47-3013.00	2.D.1	Required Level of Education	RL	5	0	16	0	n/a	n/a	N	12/2004	Incumbent
47-3013.00	2.D.1	Required Level of Education	RL	6	0	16	0	n/a	n/a	N	12/2004	Incumbent
47-3013.00	2.D.1	Required Level of Education	RL	7	0	16	0	n/a	n/a	N	12/2004	Incumbent
47-3013.00	2.D.1	Required Level of Education	RL	8	0	16	0	n/a	n/a	N	12/2004	Incumbent
47-3013.00	2.D.1	Required Level of Education	RL	9	0	16	0	n/a	n/a	N	12/2004	Incumbent
47-3013.00	2.D.1	Required Level of Education	RL	10	0	16	0	n/a	n/a	N	12/2004	Incumbent
47-3013.00	2.D.1	Required Level of Education	RL	11	0	16	0	n/a	n/a	N	12/2004	Incumbent
47-3013.00	2.D.1	Required Level of Education	RL	12	0	16	0	n/a	n/a	N	12/2004	Incumbent
47-3013.00	3.A.1	Related Work Experience	RW	1	32.93	18	12.68	12.75	62.25	N	12/2004	Incumbent
47-3013.00	3.A.1	Related Work Experience	RW	2	0	18	0	n/a	n/a	N	12/2004	Incumbent
47-3013.00	3.A.1	Related Work Experience	RW	3	0	18	0	n/a	n/a	N	12/2004	Incumbent
47-3013.00	3.A.1	Related Work Experience	RW	4	19.01	18	10.55	5.24	49.9	N	12/2004	Incumbent
47-3013.00	3.A.1	Related Work Experience	RW	5	18.21	18	10.07	5.08	48.09	N	12/2004	Incumbent
47-3013.00	3.A.1	Related Work Experience	RW	6	14.85	18	9.77	3.3	47.09	N	12/2004	Incumbent
47-3013.00	3.A.1	Related Work Experience	RW	7	10.6	18	6.93	2.47	35.67	N	12/2004	Incumbent
47-3013.00	3.A.1	Related Work Experience	RW	8	2.2	18	2.19	.26	16.16	N	12/2004	Incumbent
47-3013.00	3.A.1	Related Work Experience	RW	9	0	18	0	n/a	n/a	N	12/2004	Incumbent
47-3013.00	3.A.1	Related Work Experience	RW	10	2.2	18	2.19	.26	16.16	N	12/2004	Incumbent
47-3013.00	3.A.1	Related Work Experience	RW	11	0	18	0	n/a	n/a	N	12/2004	Incumbent
47-3013.00	3.A.2	On-Site or In-Plant Training	PT	1	28.51	18	13.44	9.02	61.6	N	12/2004	Incumbent
47-3013.00	3.A.2	On-Site or In-Plant Training	PT	2	1.69	18	1.73	.19	13.45	N	12/2004	Incumbent
47-3013.00	3.A.2	On-Site or In-Plant Training	PT	3	9.91	18	6.27	2.44	32.63	N	12/2004	Incumbent
47-3013.00	3.A.2	On-Site or In-Plant Training	PT	4	8.31	18	5.79	1.79	31.06	N	12/2004	Incumbent
47-3013.00	3.A.2	On-Site or In-Plant Training	PT	5	9.32	18	7.19	1.68	38.21	N	12/2004	Incumbent
47-3013.00	3.A.2	On-Site or In-Plant Training	PT	6	17.63	18	11.27	4	52.38	N	12/2004	Incumbent
47-3013.00	3.A.2	On-Site or In-Plant Training	PT	7	11.13	18	7.9	2.27	40.29	N	12/2004	Incumbent
47-3013.00	3.A.2	On-Site or In-Plant Training	PT	8	13.51	18	10.07	2.47	49.02	N	12/2004	Incumbent
47-3013.00	3.A.2	On-Site or In-Plant Training	PT	9	0	18	0	n/a	n/a	N	12/2004	Incumbent
47-3013.00	3.A.3	On-the-Job Training	OJ	1	24.21	18	11.37	7.96	54.14	N	12/2004	Incumbent
47-3013.00	3.A.3	On-the-Job Training	OJ	2	0	18	0	n/a	n/a	N	12/2004	Incumbent
47-3013.00	3.A.3	On-the-Job Training	OJ	3	9.9	18	9.44	1.16	50.62	N	12/2004	Incumbent
47-3013.00	3.A.3	On-the-Job Training	OJ	4	17.11	18	9.58	4.72	46.2	N	12/2004	Incumbent
47-3013.00	3.A.3	On-the-Job Training	OJ	5	2.2	18	2.19	.26	16.16	N	12/2004	Incumbent
47-3013.00	3.A.3	On-the-Job Training	OJ	6	4.6	18	4.58	.53	30.41	N	12/2004	Incumbent
47-3013.00	3.A.3	On-the-Job Training	OJ	7	32.05	18	13.19	11.62	62.86	N	12/2004	Incumbent
47-3013.00	3.A.3	On-the-Job Training	OJ	8	7.73	18	7.41	.92	42.9	N	12/2004	Incumbent
47-3013.00	3.A.3	On-the-Job Training	OJ	9	2.2	18	2.19	.26	16.16	N	12/2004	Incumbent
47-3015.00	2.D.1	Required Level of Education	RL	1	19.94	15	11.41	5.1	53.57	N	12/2004	Incumbent
47-3015.00	2.D.1	Required Level of Education	RL	2	33.58	15	13.14	12.5	64.15	N	12/2004	Incumbent
47-3015.00	2.D.1	Required Level of Education	RL	3	46.47	15	14.38	20.08	75	N	12/2004	Incumbent
47-3015.00	2.D.1	Required Level of Education	RL	4	0	15	0	n/a	n/a	N	12/2004	Incumbent
47-3015.00	2.D.1	Required Level of Education	RL	5	0	15	0	n/a	n/a	N	12/2004	Incumbent
47-3015.00	2.D.1	Required Level of Education	RL	6	0	15	0	n/a	n/a	N	12/2004	Incumbent
47-3015.00	2.D.1	Required Level of Education	RL	7	0	15	0	n/a	n/a	N	12/2004	Incumbent
47-3015.00	2.D.1	Required Level of Education	RL	8	0	15	0	n/a	n/a	N	12/2004	Incumbent
47-3015.00	2.D.1	Required Level of Education	RL	9	0	15	0	n/a	n/a	N	12/2004	Incumbent
47-3015.00	2.D.1	Required Level of Education	RL	10	0	15	0	n/a	n/a	N	12/2004	Incumbent
47-3015.00	2.D.1	Required Level of Education	RL	11	0	15	0	n/a	n/a	N	12/2004	Incumbent
47-3015.00	2.D.1	Required Level of Education	RL	12	0	15	0	n/a	n/a	N	12/2004	Incumbent
47-3015.00	3.A.1	Related Work Experience	RW	1	14.97	17	8.2	4.3	40.83	N	12/2004	Incumbent
47-3015.00	3.A.1	Related Work Experience	RW	2	.01	17	.01	0	.07	N	12/2004	Incumbent
47-3015.00	3.A.1	Related Work Experience	RW	3	4.86	17	4.96	.52	33.15	N	12/2004	Incumbent
47-3015.00	3.A.1	Related Work Experience	RW	4	24.81	17	15.07	5.62	64.65	N	12/2004	Incumbent
47-3015.00	3.A.1	Related Work Experience	RW	5	14.28	17	9.92	2.9	48.17	N	12/2004	Incumbent
47-3015.00	3.A.1	Related Work Experience	RW	6	3.94	17	4.02	.43	28.07	N	12/2004	Incumbent
47-3015.00	3.A.1	Related Work Experience	RW	7	12.13	17	8.62	2.42	43.42	N	12/2004	Incumbent
47-3015.00	3.A.1	Related Work Experience	RW	8	13.93	17	10.17	2.61	49.42	N	12/2004	Incumbent
47-3015.00	3.A.1	Related Work Experience	RW	9	11.07	17	8.21	2.08	42.18	N	12/2004	Incumbent
47-3015.00	3.A.1	Related Work Experience	RW	10	0	17	0	n/a	n/a	N	12/2004	Incumbent
47-3015.00	3.A.1	Related Work Experience	RW	11	0	17	0	n/a	n/a	N	12/2004	Incumbent
47-3015.00	3.A.2	On-Site or In-Plant Training	PT	1	14.09	16	8.31	3.65	41.48	N	12/2004	Incumbent
47-3015.00	3.A.2	On-Site or In-Plant Training	PT	2	8.42	16	8.26	.93	47.4	N	12/2004	Incumbent
47-3015.00	3.A.2	On-Site or In-Plant Training	PT	3	0	16	0	n/a	n/a	N	12/2004	Incumbent
47-3015.00	3.A.2	On-Site or In-Plant Training	PT	4	15.7	16	9.18	4.08	44.96	N	12/2004	Incumbent
47-3015.00	3.A.2	On-Site or In-Plant Training	PT	5	18.5	16	15.55	2.46	67.16	N	12/2004	Incumbent
47-3015.00	3.A.2	On-Site or In-Plant Training	PT	6	18.95	16	11.1	4.78	52.16	N	12/2004	Incumbent
47-3015.00	3.A.2	On-Site or In-Plant Training	PT	7	5.5	16	4.11	1.07	23.87	N	12/2004	Incumbent
47-3015.00	3.A.2	On-Site or In-Plant Training	PT	8	18.83	16	12	4.17	55.28	N	12/2004	Incumbent
47-3015.00	3.A.2	On-Site or In-Plant Training	PT	9	0	16	0	n/a	n/a	N	12/2004	Incumbent
47-3015.00	3.A.3	On-the-Job Training	OJ	1	0	16	0	n/a	n/a	N	12/2004	Incumbent
47-3015.00	3.A.3	On-the-Job Training	OJ	2	26.92	16	16.08	6.06	67.78	N	12/2004	Incumbent
47-3015.00	3.A.3	On-the-Job Training	OJ	3	20.68	16	11.45	5.56	53.56	N	12/2004	Incumbent
47-3015.00	3.A.3	On-the-Job Training	OJ	4	11.5	16	8.24	2.26	42.19	N	12/2004	Incumbent
47-3015.00	3.A.3	On-the-Job Training	OJ	5	0	16	0	n/a	n/a	N	12/2004	Incumbent
47-3015.00	3.A.3	On-the-Job Training	OJ	6	9.4	16	6.95	1.79	37.13	N	12/2004	Incumbent
47-3015.00	3.A.3	On-the-Job Training	OJ	7	6.95	16	5.25	1.31	29.65	N	12/2004	Incumbent
47-3015.00	3.A.3	On-the-Job Training	OJ	8	24.55	16	12.04	7.53	56.53	N	12/2004	Incumbent
47-3015.00	3.A.3	On-the-Job Training	OJ	9	0	16	0	n/a	n/a	N	12/2004	Incumbent
47-4011.00	2.D.1	Required Level of Education	RL	1	0	17	0	n/a	n/a	N	3/2003	Incumbent
47-4011.00	2.D.1	Required Level of Education	RL	2	11.85	17	6.08	3.77	31.59	N	3/2003	Incumbent
47-4011.00	2.D.1	Required Level of Education	RL	3	29.8	17	10.33	12.97	54.74	N	3/2003	Incumbent
47-4011.00	2.D.1	Required Level of Education	RL	4	20.12	17	17.48	2.45	71.65	Y	3/2003	Incumbent
47-4011.00	2.D.1	Required Level of Education	RL	5	24.94	17	9.28	10.4	48.73	N	3/2003	Incumbent
47-4011.00	2.D.1	Required Level of Education	RL	6	7.77	17	5.64	1.56	30.86	N	3/2003	Incumbent
47-4011.00	2.D.1	Required Level of Education	RL	7	0	17	0	n/a	n/a	N	3/2003	Incumbent
47-4011.00	2.D.1	Required Level of Education	RL	8	0	17	0	n/a	n/a	N	3/2003	Incumbent
47-4011.00	2.D.1	Required Level of Education	RL	9	0	17	0	n/a	n/a	N	3/2003	Incumbent
47-4011.00	2.D.1	Required Level of Education	RL	10	5.52	17	5.78	.56	37.92	N	3/2003	Incumbent
47-4011.00	2.D.1	Required Level of Education	RL	11	0	17	0	n/a	n/a	N	3/2003	Incumbent
47-4011.00	2.D.1	Required Level of Education	RL	12	0	17	0	n/a	n/a	N	3/2003	Incumbent
47-4011.00	3.A.1	Related Work Experience	RW	1	15.56	17	14.73	1.68	66.49	Y	3/2003	Incumbent
47-4011.00	3.A.1	Related Work Experience	RW	2	8.76	17	6.22	1.81	33.33	N	3/2003	Incumbent
47-4011.00	3.A.1	Related Work Experience	RW	3	0	17	0	n/a	n/a	N	3/2003	Incumbent
47-4011.00	3.A.1	Related Work Experience	RW	4	0	17	0	n/a	n/a	N	3/2003	Incumbent
47-4011.00	3.A.1	Related Work Experience	RW	5	28.09	17	15.14	7.39	65.67	N	3/2003	Incumbent
47-4011.00	3.A.1	Related Work Experience	RW	6	17.76	17	9.19	5.39	45.05	N	3/2003	Incumbent
47-4011.00	3.A.1	Related Work Experience	RW	7	15.94	17	11.01	3.22	51.97	N	3/2003	Incumbent
47-4011.00	3.A.1	Related Work Experience	RW	8	10.79	17	5.95	3.15	30.98	N	3/2003	Incumbent
47-4011.00	3.A.1	Related Work Experience	RW	9	.79	17	.84	.08	7.31	N	3/2003	Incumbent
47-4011.00	3.A.1	Related Work Experience	RW	10	0	17	0	n/a	n/a	N	3/2003	Incumbent
47-4011.00	3.A.1	Related Work Experience	RW	11	2.31	17	2.48	.23	19.59	N	3/2003	Incumbent
47-4011.00	3.A.2	On-Site or In-Plant Training	PT	1	20.24	16	18.24	2.23	73.82	Y	3/2003	Incumbent
47-4011.00	3.A.2	On-Site or In-Plant Training	PT	2	24.02	16	13.64	6.04	60.85	N	3/2003	Incumbent
47-4011.00	3.A.2	On-Site or In-Plant Training	PT	3	0	16	0	n/a	n/a	N	3/2003	Incumbent
47-4011.00	3.A.2	On-Site or In-Plant Training	PT	4	19.17	16	12.59	4.03	57.28	N	3/2003	Incumbent
47-4011.00	3.A.2	On-Site or In-Plant Training	PT	5	17.32	16	7.28	6.62	38.24	N	3/2003	Incumbent
47-4011.00	3.A.2	On-Site or In-Plant Training	PT	6	11.59	16	6.32	3.4	32.78	N	3/2003	Incumbent
47-4011.00	3.A.2	On-Site or In-Plant Training	PT	7	5.54	16	5.18	.7	32.63	N	3/2003	Incumbent
47-4011.00	3.A.2	On-Site or In-Plant Training	PT	8	.82	16	.89	.08	7.8	N	3/2003	Incumbent
47-4011.00	3.A.2	On-Site or In-Plant Training	PT	9	1.3	16	1.4	.13	11.92	N	3/2003	Incumbent
47-4011.00	3.A.3	On-the-Job Training	OJ	1	8.76	17	6.22	1.81	33.33	N	3/2003	Incumbent
47-4011.00	3.A.3	On-the-Job Training	OJ	2	.79	17	.84	.08	7.31	N	3/2003	Incumbent
47-4011.00	3.A.3	On-the-Job Training	OJ	3	39.78	17	20.14	10	79.7	Y	3/2003	Incumbent
47-4011.00	3.A.3	On-the-Job Training	OJ	4	26.54	17	11	9.86	54.43	N	3/2003	Incumbent
