O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
51-9023.00	3.A.1	Related Work Experience	RW	9	0.00	51	0.00	n/a	n/a	N	12/2006	Incumbent
51-9023.00	3.A.1	Related Work Experience	RW	10	0.57	51	0.59	0.07	4.41	N	12/2006	Incumbent
51-9023.00	3.A.1	Related Work Experience	RW	11	0.00	51	0.00	n/a	n/a	N	12/2006	Incumbent
51-9023.00	3.A.2	On-Site or In-Plant Training	PT	1	3.60	51	1.86	1.25	9.90	N	12/2006	Incumbent
51-9023.00	3.A.2	On-Site or In-Plant Training	PT	2	45.62	51	8.69	29.34	62.90	N	12/2006	Incumbent
51-9023.00	3.A.2	On-Site or In-Plant Training	PT	3	12.62	51	7.03	3.86	34.18	N	12/2006	Incumbent
51-9023.00	3.A.2	On-Site or In-Plant Training	PT	4	14.09	51	7.13	4.78	34.88	N	12/2006	Incumbent
51-9023.00	3.A.2	On-Site or In-Plant Training	PT	5	22.44	51	11.43	7.18	51.97	N	12/2006	Incumbent
51-9023.00	3.A.2	On-Site or In-Plant Training	PT	6	0.12	51	0.12	0.01	0.96	N	12/2006	Incumbent
51-9023.00	3.A.2	On-Site or In-Plant Training	PT	7	1.51	51	1.55	0.19	11.02	N	12/2006	Incumbent
51-9023.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	51	0.00	n/a	n/a	N	12/2006	Incumbent
51-9023.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	51	0.00	n/a	n/a	N	12/2006	Incumbent
51-9023.00	3.A.3	On-the-Job Training	OJ	1	0.21	52	0.22	0.03	1.70	N	12/2006	Incumbent
51-9023.00	3.A.3	On-the-Job Training	OJ	2	27.53	52	10.65	11.52	52.59	N	12/2006	Incumbent
51-9023.00	3.A.3	On-the-Job Training	OJ	3	29.54	52	8.64	15.41	49.11	N	12/2006	Incumbent
51-9023.00	3.A.3	On-the-Job Training	OJ	4	28.58	52	7.55	15.99	45.68	N	12/2006	Incumbent
51-9023.00	3.A.3	On-the-Job Training	OJ	5	11.87	52	9.04	2.32	43.29	N	12/2006	Incumbent
51-9023.00	3.A.3	On-the-Job Training	OJ	6	2.26	52	1.71	0.49	9.82	N	12/2006	Incumbent
51-9023.00	3.A.3	On-the-Job Training	OJ	7	0.00	52	0.00	n/a	n/a	N	12/2006	Incumbent
51-9023.00	3.A.3	On-the-Job Training	OJ	8	0.00	52	0.00	n/a	n/a	N	12/2006	Incumbent
51-9023.00	3.A.3	On-the-Job Training	OJ	9	0.00	52	0.00	n/a	n/a	N	12/2006	Incumbent
51-9031.00	2.D.1	Required Level of Education	RL	1	28.19	27	11.54	10.85	55.89	N	06/2007	Incumbent
51-9031.00	2.D.1	Required Level of Education	RL	2	33.35	27	20.34	7.09	76.65	Y	06/2007	Incumbent
51-9031.00	2.D.1	Required Level of Education	RL	3	38.26	27	16.00	13.34	71.38	N	06/2007	Incumbent
51-9031.00	2.D.1	Required Level of Education	RL	4	0.19	27	0.21	0.02	1.85	N	06/2007	Incumbent
51-9031.00	2.D.1	Required Level of Education	RL	5	0.00	27	0.00	n/a	n/a	N	06/2007	Incumbent
51-9031.00	2.D.1	Required Level of Education	RL	6	0.00	27	0.00	n/a	n/a	N	06/2007	Incumbent
51-9031.00	2.D.1	Required Level of Education	RL	7	0.00	27	0.00	n/a	n/a	N	06/2007	Incumbent
51-9031.00	2.D.1	Required Level of Education	RL	8	0.00	27	0.00	n/a	n/a	N	06/2007	Incumbent
51-9031.00	2.D.1	Required Level of Education	RL	9	0.00	27	0.00	n/a	n/a	N	06/2007	Incumbent
51-9031.00	2.D.1	Required Level of Education	RL	10	0.00	27	0.00	n/a	n/a	N	06/2007	Incumbent
51-9031.00	2.D.1	Required Level of Education	RL	11	0.00	27	0.00	n/a	n/a	N	06/2007	Incumbent
51-9031.00	2.D.1	Required Level of Education	RL	12	0.00	27	0.00	n/a	n/a	N	06/2007	Incumbent
51-9031.00	3.A.1	Related Work Experience	RW	1	26.04	26	11.64	9.21	54.99	N	06/2007	Incumbent
51-9031.00	3.A.1	Related Work Experience	RW	2	5.53	26	4.86	0.85	28.46	N	06/2007	Incumbent
51-9031.00	3.A.1	Related Work Experience	RW	3	2.19	26	1.62	0.47	9.62	N	06/2007	Incumbent
51-9031.00	3.A.1	Related Work Experience	RW	4	3.27	26	3.34	0.38	22.88	N	06/2007	Incumbent
51-9031.00	3.A.1	Related Work Experience	RW	5	19.91	26	12.60	4.66	55.85	N	06/2007	Incumbent
51-9031.00	3.A.1	Related Work Experience	RW	6	2.35	26	2.33	0.30	16.24	N	06/2007	Incumbent
51-9031.00	3.A.1	Related Work Experience	RW	7	20.15	26	18.29	2.37	72.40	Y	06/2007	Incumbent
51-9031.00	3.A.1	Related Work Experience	RW	8	1.39	26	1.51	0.14	12.04	N	06/2007	Incumbent
51-9031.00	3.A.1	Related Work Experience	RW	9	0.00	26	0.00	n/a	n/a	N	06/2007	Incumbent
51-9031.00	3.A.1	Related Work Experience	RW	10	0.00	26	0.00	n/a	n/a	N	06/2007	Incumbent
51-9031.00	3.A.1	Related Work Experience	RW	11	19.17	26	18.22	2.06	72.76	Y	06/2007	Incumbent
51-9031.00	3.A.2	On-Site or In-Plant Training	PT	1	23.92	27	11.85	7.61	54.53	N	06/2007	Incumbent
51-9031.00	3.A.2	On-Site or In-Plant Training	PT	2	25.24	27	18.95	4.11	72.68	Y	06/2007	Incumbent
51-9031.00	3.A.2	On-Site or In-Plant Training	PT	3	2.53	27	1.87	0.54	10.96	N	06/2007	Incumbent
51-9031.00	3.A.2	On-Site or In-Plant Training	PT	4	4.56	27	4.66	0.52	30.17	N	06/2007	Incumbent
51-9031.00	3.A.2	On-Site or In-Plant Training	PT	5	41.59	27	15.66	15.91	72.81	N	06/2007	Incumbent
51-9031.00	3.A.2	On-Site or In-Plant Training	PT	6	1.39	27	1.51	0.15	11.97	N	06/2007	Incumbent
51-9031.00	3.A.2	On-Site or In-Plant Training	PT	7	0.22	27	0.24	0.02	2.08	N	06/2007	Incumbent
51-9031.00	3.A.2	On-Site or In-Plant Training	PT	8	0.56	27	0.62	0.06	5.22	N	06/2007	Incumbent
51-9031.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	27	0.00	n/a	n/a	N	06/2007	Incumbent
51-9031.00	3.A.3	On-the-Job Training	OJ	1	19.13	27	12.78	4.15	56.38	N	06/2007	Incumbent
51-9031.00	3.A.3	On-the-Job Training	OJ	2	26.45	27	19.13	4.55	73.07	Y	06/2007	Incumbent
51-9031.00	3.A.3	On-the-Job Training	OJ	3	3.79	27	2.63	0.89	14.76	N	06/2007	Incumbent
51-9031.00	3.A.3	On-the-Job Training	OJ	4	6.16	27	5.20	1.02	29.40	N	06/2007	Incumbent
51-9031.00	3.A.3	On-the-Job Training	OJ	5	22.46	27	18.58	3.13	72.19	Y	06/2007	Incumbent
51-9031.00	3.A.3	On-the-Job Training	OJ	6	21.22	27	12.37	5.56	55.22	N	06/2007	Incumbent
51-9031.00	3.A.3	On-the-Job Training	OJ	7	0.79	27	0.70	0.12	4.82	N	06/2007	Incumbent
51-9031.00	3.A.3	On-the-Job Training	OJ	8	0.00	27	0.00	n/a	n/a	N	06/2007	Incumbent
51-9031.00	3.A.3	On-the-Job Training	OJ	9	0.00	27	0.00	n/a	n/a	N	06/2007	Incumbent
51-9032.00	2.D.1	Required Level of Education	RL	1	27.82	45	15.60	7.45	64.84	N	12/2006	Incumbent
51-9032.00	2.D.1	Required Level of Education	RL	2	60.37	45	15.60	29.04	85.01	N	12/2006	Incumbent
51-9032.00	2.D.1	Required Level of Education	RL	3	1.12	45	0.66	0.34	3.62	N	12/2006	Incumbent
51-9032.00	2.D.1	Required Level of Education	RL	4	10.70	45	8.44	1.98	41.53	N	12/2006	Incumbent
51-9032.00	2.D.1	Required Level of Education	RL	5	0.00	45	0.00	n/a	n/a	N	12/2006	Incumbent
51-9032.00	2.D.1	Required Level of Education	RL	6	0.00	45	0.00	n/a	n/a	N	12/2006	Incumbent
51-9032.00	2.D.1	Required Level of Education	RL	7	0.00	45	0.00	n/a	n/a	N	12/2006	Incumbent
51-9032.00	2.D.1	Required Level of Education	RL	8	0.00	45	0.00	n/a	n/a	N	12/2006	Incumbent
51-9032.00	2.D.1	Required Level of Education	RL	9	0.00	45	0.00	n/a	n/a	N	12/2006	Incumbent
51-9032.00	2.D.1	Required Level of Education	RL	10	0.00	45	0.00	n/a	n/a	N	12/2006	Incumbent
51-9032.00	2.D.1	Required Level of Education	RL	11	0.00	45	0.00	n/a	n/a	N	12/2006	Incumbent
51-9032.00	2.D.1	Required Level of Education	RL	12	0.00	45	0.00	n/a	n/a	N	12/2006	Incumbent
51-9032.00	3.A.1	Related Work Experience	RW	1	36.60	45	15.15	13.41	68.28	N	12/2006	Incumbent
51-9032.00	3.A.1	Related Work Experience	RW	2	10.02	45	7.48	2.05	37.21	N	12/2006	Incumbent
51-9032.00	3.A.1	Related Work Experience	RW	3	1.25	45	1.05	0.23	6.58	N	12/2006	Incumbent
51-9032.00	3.A.1	Related Work Experience	RW	4	12.48	45	7.65	3.36	36.91	N	12/2006	Incumbent
51-9032.00	3.A.1	Related Work Experience	RW	5	1.55	45	1.11	0.36	6.36	N	12/2006	Incumbent
51-9032.00	3.A.1	Related Work Experience	RW	6	23.36	45	11.57	7.66	52.85	N	12/2006	Incumbent
51-9032.00	3.A.1	Related Work Experience	RW	7	13.46	45	8.80	3.28	41.64	N	12/2006	Incumbent
51-9032.00	3.A.1	Related Work Experience	RW	8	1.28	45	1.08	0.23	6.79	N	12/2006	Incumbent
51-9032.00	3.A.1	Related Work Experience	RW	9	0.00	45	0.00	n/a	n/a	N	12/2006	Incumbent
51-9032.00	3.A.1	Related Work Experience	RW	10	0.00	45	0.00	n/a	n/a	N	12/2006	Incumbent
51-9032.00	3.A.1	Related Work Experience	RW	11	0.00	45	0.00	n/a	n/a	N	12/2006	Incumbent
51-9032.00	3.A.2	On-Site or In-Plant Training	PT	1	36.63	45	13.62	15.05	65.34	N	12/2006	Incumbent
51-9032.00	3.A.2	On-Site or In-Plant Training	PT	2	32.46	45	13.04	12.66	61.45	N	12/2006	Incumbent
51-9032.00	3.A.2	On-Site or In-Plant Training	PT	3	13.64	45	7.61	4.12	36.76	N	12/2006	Incumbent
51-9032.00	3.A.2	On-Site or In-Plant Training	PT	4	3.74	45	2.81	0.80	15.79	N	12/2006	Incumbent
51-9032.00	3.A.2	On-Site or In-Plant Training	PT	5	2.89	45	2.44	0.51	14.66	N	12/2006	Incumbent
51-9032.00	3.A.2	On-Site or In-Plant Training	PT	6	9.87	45	8.14	1.70	40.94	N	12/2006	Incumbent
51-9032.00	3.A.2	On-Site or In-Plant Training	PT	7	0.76	45	0.61	0.15	3.76	N	12/2006	Incumbent
51-9032.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	45	0.00	n/a	n/a	N	12/2006	Incumbent
51-9032.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	45	0.00	n/a	n/a	N	12/2006	Incumbent
51-9032.00	3.A.3	On-the-Job Training	OJ	1	17.28	45	8.53	5.90	41.03	N	12/2006	Incumbent
51-9032.00	3.A.3	On-the-Job Training	OJ	2	39.53	45	12.08	19.10	64.42	N	12/2006	Incumbent
51-9032.00	3.A.3	On-the-Job Training	OJ	3	20.70	45	9.99	7.11	47.08	N	12/2006	Incumbent
51-9032.00	3.A.3	On-the-Job Training	OJ	4	7.73	45	4.20	2.49	21.55	N	12/2006	Incumbent
51-9032.00	3.A.3	On-the-Job Training	OJ	5	0.51	45	0.42	0.09	2.67	N	12/2006	Incumbent
51-9032.00	3.A.3	On-the-Job Training	OJ	6	13.50	45	8.56	3.44	40.62	N	12/2006	Incumbent
51-9032.00	3.A.3	On-the-Job Training	OJ	7	0.48	45	0.50	0.06	3.85	N	12/2006	Incumbent
51-9032.00	3.A.3	On-the-Job Training	OJ	8	0.26	45	0.28	0.03	2.15	N	12/2006	Incumbent
51-9032.00	3.A.3	On-the-Job Training	OJ	9	0.00	45	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	2.D.1	Required Level of Education	RL	1	13.41	20	12.58	1.58	59.94	N	12/2006	Incumbent
51-9041.00	2.D.1	Required Level of Education	RL	2	77.37	20	14.84	36.70	95.28	N	12/2006	Incumbent
51-9041.00	2.D.1	Required Level of Education	RL	3	9.22	20	8.76	1.12	47.58	N	12/2006	Incumbent
51-9041.00	2.D.1	Required Level of Education	RL	4	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	2.D.1	Required Level of Education	RL	5	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	2.D.1	Required Level of Education	RL	6	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	2.D.1	Required Level of Education	RL	7	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	2.D.1	Required Level of Education	RL	8	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	2.D.1	Required Level of Education	RL	9	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	2.D.1	Required Level of Education	RL	10	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	2.D.1	Required Level of Education	RL	11	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	2.D.1	Required Level of Education	RL	12	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	3.A.1	Related Work Experience	RW	1	18.45	20	10.93	4.71	50.86	N	12/2006	Incumbent
51-9041.00	3.A.1	Related Work Experience	RW	2	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	3.A.1	Related Work Experience	RW	3	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	3.A.1	Related Work Experience	RW	4	0.10	20	0.11	0.01	0.93	N	12/2006	Incumbent
51-9041.00	3.A.1	Related Work Experience	RW	5	44.49	20	21.29	11.66	82.96	Y	12/2006	Incumbent
51-9041.00	3.A.1	Related Work Experience	RW	6	28.48	20	15.62	7.41	66.47	N	12/2006	Incumbent
51-9041.00	3.A.1	Related Work Experience	RW	7	4.26	20	3.96	0.58	25.37	N	12/2006	Incumbent
51-9041.00	3.A.1	Related Work Experience	RW	8	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	3.A.1	Related Work Experience	RW	9	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	3.A.1	Related Work Experience	RW	10	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	3.A.1	Related Work Experience	RW	11	4.21	20	3.69	0.64	23.00	N	12/2006	Incumbent
51-9041.00	3.A.2	On-Site or In-Plant Training	PT	1	29.61	20	15.95	7.82	67.59	N	12/2006	Incumbent
51-9041.00	3.A.2	On-Site or In-Plant Training	PT	2	32.90	20	23.45	5.04	81.92	Y	12/2006	Incumbent
51-9041.00	3.A.2	On-Site or In-Plant Training	PT	3	8.35	20	5.51	1.97	29.17	N	12/2006	Incumbent
51-9041.00	3.A.2	On-Site or In-Plant Training	PT	4	11.82	20	9.19	2.07	45.90	N	12/2006	Incumbent
51-9041.00	3.A.2	On-Site or In-Plant Training	PT	5	11.60	20	9.31	1.92	46.74	N	12/2006	Incumbent
51-9041.00	3.A.2	On-Site or In-Plant Training	PT	6	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	3.A.2	On-Site or In-Plant Training	PT	7	2.20	20	1.92	0.35	12.72	N	12/2006	Incumbent
51-9041.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	3.A.2	On-Site or In-Plant Training	PT	9	3.54	20	3.57	0.41	24.66	N	12/2006	Incumbent
51-9041.00	3.A.3	On-the-Job Training	OJ	1	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	3.A.3	On-the-Job Training	OJ	2	17.19	20	13.23	2.88	59.23	N	12/2006	Incumbent
51-9041.00	3.A.3	On-the-Job Training	OJ	3	66.48	20	16.38	29.86	90.23	N	12/2006	Incumbent
51-9041.00	3.A.3	On-the-Job Training	OJ	4	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	3.A.3	On-the-Job Training	OJ	5	11.60	20	9.31	1.92	46.74	N	12/2006	Incumbent
51-9041.00	3.A.3	On-the-Job Training	OJ	6	0.10	20	0.11	0.01	0.96	N	12/2006	Incumbent
51-9041.00	3.A.3	On-the-Job Training	OJ	7	1.10	20	0.89	0.20	5.81	N	12/2006	Incumbent
51-9041.00	3.A.3	On-the-Job Training	OJ	8	0.00	20	0.00	n/a	n/a	N	12/2006	Incumbent
51-9041.00	3.A.3	On-the-Job Training	OJ	9	3.54	20	3.57	0.41	24.66	N	12/2006	Incumbent
51-9051.00	2.D.1	Required Level of Education	RL	1	0.00	25	0.00	n/a	n/a	N	12/2004	Incumbent
51-9051.00	2.D.1	Required Level of Education	RL	2	96.85	25	2.75	82.71	99.50	N	12/2004	Incumbent
51-9051.00	2.D.1	Required Level of Education	RL	3	3.15	25	2.75	0.50	17.29	N	12/2004	Incumbent
51-9051.00	2.D.1	Required Level of Education	RL	4	0.00	25	0.00	n/a	n/a	N	12/2004	Incumbent
51-9051.00	2.D.1	Required Level of Education	RL	5	0.00	25	0.00	n/a	n/a	N	12/2004	Incumbent
51-9051.00	2.D.1	Required Level of Education	RL	6	0.00	25	0.00	n/a	n/a	N	12/2004	Incumbent
51-9051.00	2.D.1	Required Level of Education	RL	7	0.00	25	0.00	n/a	n/a	N	12/2004	Incumbent
51-9051.00	2.D.1	Required Level of Education	RL	8	0.00	25	0.00	n/a	n/a	N	12/2004	Incumbent
51-9051.00	2.D.1	Required Level of Education	RL	9	0.00	25	0.00	n/a	n/a	N	12/2004	Incumbent
51-9051.00	2.D.1	Required Level of Education	RL	10	0.00	25	0.00	n/a	n/a	N	12/2004	Incumbent
51-9051.00	2.D.1	Required Level of Education	RL	11	0.00	25	0.00	n/a	n/a	N	12/2004	Incumbent
51-9051.00	2.D.1	Required Level of Education	RL	12	0.00	25	0.00	n/a	n/a	N	12/2004	Incumbent
51-9051.00	3.A.1	Related Work Experience	RW	1	4.13	25	2.88	0.95	16.17	N	12/2004	Incumbent
51-9051.00	3.A.1	Related Work Experience	RW	2	3.41	25	2.66	0.67	15.72	N	12/2004	Incumbent
51-9051.00	3.A.1	Related Work Experience	RW	3	0.77	25	0.85	0.08	7.27	N	12/2004	Incumbent
51-9051.00	3.A.1	Related Work Experience	RW	4	17.43	25	12.91	3.21	57.34	N	12/2004	Incumbent
51-9051.00	3.A.1	Related Work Experience	RW	5	34.14	25	9.73	17.50	55.88	N	12/2004	Incumbent
51-9051.00	3.A.1	Related Work Experience	RW	6	19.70	25	12.79	4.42	56.55	N	12/2004	Incumbent
51-9051.00	3.A.1	Related Work Experience	RW	7	19.22	25	16.60	2.55	68.36	Y	12/2004	Incumbent
51-9051.00	3.A.1	Related Work Experience	RW	8	0.00	25	0.00	n/a	n/a	N	12/2004	Incumbent
51-9051.00	3.A.1	Related Work Experience	RW	9	0.91	25	0.83	0.14	5.77	N	12/2004	Incumbent
51-9051.00	3.A.1	Related Work Experience	RW	10	0.29	25	0.32	0.03	2.85	N	12/2004	Incumbent
51-9051.00	3.A.1	Related Work Experience	RW	11	0.00	25	0.00	n/a	n/a	N	12/2004	Incumbent
51-9051.00	3.A.2	On-Site or In-Plant Training	PT	1	1.46	25	1.63	0.14	13.35	N	12/2004	Incumbent
51-9051.00	3.A.2	On-Site or In-Plant Training	PT	2	19.89	25	12.77	4.53	56.49	N	12/2004	Incumbent
51-9051.00	3.A.2	On-Site or In-Plant Training	PT	3	21.57	25	12.84	5.43	56.86	N	12/2004	Incumbent
51-9051.00	3.A.2	On-Site or In-Plant Training	PT	4	0.50	25	0.43	0.08	2.96	N	12/2004	Incumbent
51-9051.00	3.A.2	On-Site or In-Plant Training	PT	5	53.40	25	25.38	12.25	90.39	Y	12/2004	Incumbent
51-9051.00	3.A.2	On-Site or In-Plant Training	PT	6	2.27	25	2.45	0.24	18.59	N	12/2004	Incumbent
51-9051.00	3.A.2	On-Site or In-Plant Training	PT	7	0.29	25	0.32	0.03	2.85	N	12/2004	Incumbent
51-9051.00	3.A.2	On-Site or In-Plant Training	PT	8	0.63	25	0.71	0.06	6.17	N	12/2004	Incumbent
51-9051.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	25	0.00	n/a	n/a	N	12/2004	Incumbent
51-9051.00	3.A.3	On-the-Job Training	OJ	1	0.00	25	0.00	n/a	n/a	N	12/2004	Incumbent
51-9051.00	3.A.3	On-the-Job Training	OJ	2	4.08	25	2.87	0.93	16.22	N	12/2004	Incumbent
51-9051.00	3.A.3	On-the-Job Training	OJ	3	20.39	25	12.81	4.78	56.63	N	12/2004	Incumbent
51-9051.00	3.A.3	On-the-Job Training	OJ	4	18.67	25	12.85	3.85	56.85	N	12/2004	Incumbent
51-9051.00	3.A.3	On-the-Job Training	OJ	5	55.67	25	25.45	13.01	91.34	Y	12/2004	Incumbent
51-9051.00	3.A.3	On-the-Job Training	OJ	6	0.00	25	0.00	n/a	n/a	N	12/2004	Incumbent
51-9051.00	3.A.3	On-the-Job Training	OJ	7	0.29	25	0.32	0.03	2.85	N	12/2004	Incumbent
51-9051.00	3.A.3	On-the-Job Training	OJ	8	0.91	25	0.83	0.14	5.77	N	12/2004	Incumbent
51-9051.00	3.A.3	On-the-Job Training	OJ	9	0.00	25	0.00	n/a	n/a	N	12/2004	Incumbent
51-9061.00	2.D.1	Required Level of Education	RL	1	7.20	56	4.96	1.72	25.57	N	12/2006	Incumbent
51-9061.00	2.D.1	Required Level of Education	RL	2	61.56	56	7.36	46.20	74.92	N	12/2006	Incumbent
51-9061.00	2.D.1	Required Level of Education	RL	3	22.30	56	6.95	11.38	39.08	N	12/2006	Incumbent
51-9061.00	2.D.1	Required Level of Education	RL	4	5.44	56	4.54	0.97	25.20	N	12/2006	Incumbent
51-9061.00	2.D.1	Required Level of Education	RL	5	3.25	56	2.97	0.50	18.20	N	12/2006	Incumbent
51-9061.00	2.D.1	Required Level of Education	RL	6	0.00	56	0.00	n/a	n/a	N	12/2006	Incumbent
51-9061.00	2.D.1	Required Level of Education	RL	7	0.00	56	0.00	n/a	n/a	N	12/2006	Incumbent
51-9061.00	2.D.1	Required Level of Education	RL	8	0.26	56	0.26	0.03	1.96	N	12/2006	Incumbent
51-9061.00	2.D.1	Required Level of Education	RL	9	0.00	56	0.00	n/a	n/a	N	12/2006	Incumbent
51-9061.00	2.D.1	Required Level of Education	RL	10	0.00	56	0.00	n/a	n/a	N	12/2006	Incumbent
51-9061.00	2.D.1	Required Level of Education	RL	11	0.00	56	0.00	n/a	n/a	N	12/2006	Incumbent
51-9061.00	2.D.1	Required Level of Education	RL	12	0.00	56	0.00	n/a	n/a	N	12/2006	Incumbent
51-9061.00	3.A.1	Related Work Experience	RW	1	24.39	56	9.94	9.87	48.73	N	12/2006	Incumbent
51-9061.00	3.A.1	Related Work Experience	RW	2	10.50	56	6.28	2.98	30.94	N	12/2006	Incumbent
51-9061.00	3.A.1	Related Work Experience	RW	3	6.30	56	3.72	1.87	19.21	N	12/2006	Incumbent
51-9061.00	3.A.1	Related Work Experience	RW	4	3.91	56	3.71	0.56	22.72	N	12/2006	Incumbent
51-9061.00	3.A.1	Related Work Experience	RW	5	23.81	56	7.52	11.99	41.76	N	12/2006	Incumbent
51-9061.00	3.A.1	Related Work Experience	RW	6	14.43	56	6.31	5.71	31.95	N	12/2006	Incumbent
51-9061.00	3.A.1	Related Work Experience	RW	7	1.00	56	0.52	0.35	2.82	N	12/2006	Incumbent
51-9061.00	3.A.1	Related Work Experience	RW	8	12.41	56	6.26	4.28	31.00	N	12/2006	Incumbent
51-9061.00	3.A.1	Related Work Experience	RW	9	0.00	56	0.00	n/a	n/a	N	12/2006	Incumbent
51-9061.00	3.A.1	Related Work Experience	RW	10	0.00	56	0.00	n/a	n/a	N	12/2006	Incumbent
51-9061.00	3.A.1	Related Work Experience	RW	11	3.25	56	2.97	0.50	18.20	N	12/2006	Incumbent
51-9061.00	3.A.2	On-Site or In-Plant Training	PT	1	9.39	56	5.27	2.91	26.40	N	12/2006	Incumbent
51-9061.00	3.A.2	On-Site or In-Plant Training	PT	2	38.67	56	10.35	20.82	60.20	N	12/2006	Incumbent
51-9061.00	3.A.2	On-Site or In-Plant Training	PT	3	13.08	56	6.09	4.89	30.57	N	12/2006	Incumbent
51-9061.00	3.A.2	On-Site or In-Plant Training	PT	4	18.58	56	6.56	8.73	35.25	N	12/2006	Incumbent
51-9061.00	3.A.2	On-Site or In-Plant Training	PT	5	13.18	56	6.86	4.36	33.55	N	12/2006	Incumbent
51-9061.00	3.A.2	On-Site or In-Plant Training	PT	6	3.89	56	2.64	0.97	14.30	N	12/2006	Incumbent
51-9061.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	56	0.00	n/a	n/a	N	12/2006	Incumbent
51-9061.00	3.A.2	On-Site or In-Plant Training	PT	8	3.21	56	2.96	0.49	18.31	N	12/2006	Incumbent
51-9061.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	56	0.00	n/a	n/a	N	12/2006	Incumbent
51-9061.00	3.A.3	On-the-Job Training	OJ	1	6.84	56	5.11	1.45	26.79	N	12/2006	Incumbent
51-9061.00	3.A.3	On-the-Job Training	OJ	2	38.16	56	10.44	20.27	59.97	N	12/2006	Incumbent
51-9061.00	3.A.3	On-the-Job Training	OJ	3	20.33	56	6.98	9.72	37.69	N	12/2006	Incumbent
51-9061.00	3.A.3	On-the-Job Training	OJ	4	17.28	56	6.06	8.20	32.83	N	12/2006	Incumbent
51-9061.00	3.A.3	On-the-Job Training	OJ	5	11.89	56	6.53	3.72	32.02	N	12/2006	Incumbent
51-9061.00	3.A.3	On-the-Job Training	OJ	6	5.24	56	3.59	1.28	19.03	N	12/2006	Incumbent
51-9061.00	3.A.3	On-the-Job Training	OJ	7	0.00	56	0.00	n/a	n/a	N	12/2006	Incumbent
51-9061.00	3.A.3	On-the-Job Training	OJ	8	0.26	56	0.26	0.03	1.96	N	12/2006	Incumbent
51-9061.00	3.A.3	On-the-Job Training	OJ	9	0.00	56	0.00	n/a	n/a	N	12/2006	Incumbent
51-9071.01	2.D.1	Required Level of Education	RL	1	16.67	24	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
51-9071.01	2.D.1	Required Level of Education	RL	2	33.33	24	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
51-9071.01	2.D.1	Required Level of Education	RL	3	33.33	24	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
51-9071.01	2.D.1	Required Level of Education	RL	4	8.33	24	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
51-9071.01	2.D.1	Required Level of Education	RL	5	4.17	24	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
51-9071.01	2.D.1	Required Level of Education	RL	6	4.17	24	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
51-9071.01	2.D.1	Required Level of Education	RL	7	0.00	24	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
51-9071.01	2.D.1	Required Level of Education	RL	8	0.00	24	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
51-9071.01	2.D.1	Required Level of Education	RL	9	0.00	24	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
51-9071.01	2.D.1	Required Level of Education	RL	10	0.00	24	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
